validation_step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX,Eii,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MAX,iEE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MAX,iEi,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MAX,EEi,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MAX,iiE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MAX,EiE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MAX,iii,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MAX,EEE,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MAX
71,20507.5,20504,20511,0.551181102,0.551181102,0.551181102,0.357541899,0.357541899,0.357541899,0,0,0,0.546875,0.546875,0.546875,0.437086093,0.437086093,0.437086093,0,0,0,0.062137967,0.062137967,0.062137967,0.484487682,0.484487682,0.484487682
72,20515.5,20512,20519,0.587155963,0.587155963,0.587155963,0.349726776,0.349726776,0.349726776,0,0,0,0.62745098,0.62745098,0.62745098,0.405063291,0.405063291,0.405063291,0,0,0,0.067114094,0.067114094,0.067114094,0.484016493,0.484016493,0.484016493
73,20523.5,20520,20527,0.460431655,0.460431655,0.460431655,0.363636364,0.363636364,0.363636364,0,0,0,0.537815126,0.537815126,0.537815126,0.397515528,0.397515528,0.397515528,0,0,0,0.083606695,0.083606695,0.083606695,0.469934511,0.469934511,0.469934511
74,20531.5,20528,20535,0.316831683,0.316831683,0.316831683,0.524590164,0.524590164,0.524590164,0,0,0,0.4,0.4,0.4,0.520325203,0.520325203,0.520325203,0,0,0,0.061760953,0.061760953,0.061760953,0.46710721,0.46710721,0.46710721
75,20539.5,20536,20543,0.222222222,0.222222222,0.222222222,0.161290323,0.161290323,0.161290323,0,0,0,0.270042194,0.270042194,0.270042194,0.222222222,0.222222222,0.222222222,0,0,0,0.084457062,0.084457062,0.084457062,0.303493693,0.303493693,0.303493693
76,20547.5,20544,20551,0.610169492,0.610169492,0.610169492,0.434782609,0.434782609,0.434782609,0,0,0,0.679245283,0.679245283,0.679245283,0.491803279,0.491803279,0.491803279,0,0,0,0.093931893,0.093931893,0.093931893,0.22839328,0.22839328,0.22839328
77,20555.5,20552,20559,0.520325203,0.520325203,0.520325203,0.438356164,0.438356164,0.438356164,0,0,0,0.688172043,0.688172043,0.688172043,0.537815126,0.537815126,0.537815126,0,0,0,0.098920483,0.098920483,0.098920483,0.302457467,0.302457467,0.302457467
78,20563.5,20560,20567,0.503937008,0.503937008,0.503937008,0.481203008,0.481203008,0.481203008,0,0,0,0.673684211,0.673684211,0.673684211,0.566371681,0.566371681,0.566371681,0,0,0,0.110518934,0.110518934,0.110518934,0.303707012,0.303707012,0.303707012
79,20571.5,20568,20575,0.380952381,0.380952381,0.380952381,0.511627907,0.511627907,0.511627907,0,0,0,0.481927711,0.481927711,0.481927711,0.666666667,0.666666667,0.666666667,0,0,0,0.300492611,0.300492611,0.300492611,0.187575798,0.187575798,0.187575798
80,20579.5,20576,20583,0,0,0,0.64,0.64,0.64,0,0,0,0,0,0,0.727272727,0.727272727,0.727272727,0,0,0,0.279026342,0.279026342,0.279026342,0.383298635,0.383298635,0.383298635
81,20587.5,20584,20591,0,0,0,0.842105263,0.842105263,0.842105263,0,0,0,0,0,0,0.771084337,0.771084337,0.771084337,0,0,0,0.198269647,0.198269647,0.198269647,0.721972721,0.721972721,0.721972721
82,20595.5,20592,20599,0.131578947,0.131578947,0.131578947,0.782608696,0.782608696,0.782608696,0,0,0,0.149253731,0.149253731,0.149253731,0.771428571,0.771428571,0.771428571,0,0,0,0.119318182,0.119318182,0.119318182,0.900308325,0.900308325,0.900308325
83,20603.5,20600,20607,0.432432432,0.432432432,0.432432432,0,0,0,0,0,0,0.484848485,0.484848485,0.484848485,0,0,0,0,0,0,0.032120696,0.032120696,0.032120696,0.675892449,0.675892449,0.675892449
84,20611.5,20608,20615,0.297674419,0.297674419,0.297674419,0,0,0,0,0,0,0.299065421,0.299065421,0.299065421,0,0,0,0,0,0,0.049089225,0.049089225,0.049089225,0.37630989,0.37630989,0.37630989
85,20619.5,20616,20623,0.185185185,0.185185185,0.185185185,0.483516484,0.483516484,0.483516484,0,0,0,0.24691358,0.24691358,0.24691358,0.483516484,0.483516484,0.483516484,0,0,0,0.250653983,0.250653983,0.250653983,0.197812156,0.197812156,0.197812156
86,20627.5,20624,20631,0.271604938,0.271604938,0.271604938,0.719101124,0.719101124,0.719101124,0,0,0,0.293333333,0.293333333,0.293333333,0.703296703,0.703296703,0.703296703,0,0,0,0.182556833,0.182556833,0.182556833,0.551338317,0.551338317,0.551338317
87,20635.5,20632,20639,0.551724138,0.551724138,0.551724138,0.587155963,0.587155963,0.587155963,0,0,0,0.653061224,0.653061224,0.653061224,0.571428571,0.571428571,0.571428571,0,0,0,0.179777418,0.179777418,0.179777418,0.60824267,0.60824267,0.60824267
88,20643.5,20640,20647,0.780487805,0.780487805,0.780487805,0.326241135,0.326241135,0.326241135,0,0,0,0.831168831,0.831168831,0.831168831,0.366666667,0.366666667,0.366666667,0,0,0,0.095925539,0.095925539,0.095925539,0.564842561,0.564842561,0.564842561
89,20651.5,20648,20655,0.914285714,0.914285714,0.914285714,0,0,0,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0,0,0,0.068360078,0.068360078,0.068360078,0.30056926,0.30056926,0.30056926
90,20659.5,20656,20663,0.486486486,0.486486486,0.486486486,0.483333333,0.483333333,0.483333333,0,0,0,0.642857143,0.642857143,0.642857143,0.527272727,0.527272727,0.527272727,0,0,0,0.074664923,0.074664923,0.074664923,0.176744186,0.176744186,0.176744186
91,20667.5,20664,20671,0.901408451,0.901408451,0.901408451,0.688172043,0.688172043,0.688172043,0,0,0,1,1,1,0.711111111,0.711111111,0.711111111,0,0,0,0.064197531,0.064197531,0.064197531,0.234471875,0.234471875,0.234471875
92,20675.5,20672,20679,0.780487805,0.780487805,0.780487805,0.524590164,0.524590164,0.524590164,0,0,0,0.842105263,0.842105263,0.842105263,0.761904762,0.761904762,0.761904762,0,0,0,0.116516517,0.116516517,0.116516517,0.240587589,0.240587589,0.240587589
93,20683.5,20680,20687,0.5,0.5,0.5,0.469135802,0.469135802,0.469135802,0,0,0,0.516853933,0.516853933,0.516853933,0.745098039,0.745098039,0.745098039,0,0,0,0.1915112,0.1915112,0.1915112,0.159517766,0.159517766,0.159517766
94,20691.5,20688,20695,0.388888889,0.388888889,0.388888889,0.927536232,0.927536232,0.927536232,0,0,0,0.466666667,0.466666667,0.466666667,0.955223881,0.955223881,0.955223881,0,0,0,0.14730918,0.14730918,0.14730918,0.336178884,0.336178884,0.336178884
95,20699.5,20696,20703,0.62745098,0.62745098,0.62745098,1,1,1,0,0,0,0.744186047,0.744186047,0.744186047,1,1,1,0,0,0,0.111102526,0.111102526,0.111102526,0.409473195,0.409473195,0.409473195
96,20707.5,20704,20711,0.888888889,0.888888889,0.888888889,0.783783784,0.783783784,0.783783784,0,0,0,0.984615385,0.984615385,0.984615385,0.763157895,0.763157895,0.763157895,0,0,0,0.039011911,0.039011911,0.039011911,0.396190284,0.396190284,0.396190284
97,20715.5,20712,20719,0.506666667,0.506666667,0.506666667,0.366197183,0.366197183,0.366197183,0,0,0,0.666666667,0.666666667,0.666666667,0.366197183,0.366197183,0.366197183,0,0,0,0.064928223,0.064928223,0.064928223,0.178812573,0.178812573,0.178812573
98,20723.5,20720,20727,0.526315789,0.526315789,0.526315789,0.727272727,0.727272727,0.727272727,0,0,0,0.833333333,0.833333333,0.833333333,0.771084337,0.771084337,0.771084337,0,0,0,0.087885808,0.087885808,0.087885808,0.36104238,0.36104238,0.36104238
99,20731.5,20728,20735,0.666666667,0.666666667,0.666666667,0.542372881,0.542372881,0.542372881,0,0,0,0.853333333,0.853333333,0.853333333,0.621359223,0.621359223,0.621359223,0,0,0,0.055374851,0.055374851,0.055374851,0.400753449,0.400753449,0.400753449
100,20739.5,20736,20743,0.659793814,0.659793814,0.659793814,0.676258993,0.676258993,0.676258993,0,0,0,0.780487805,0.780487805,0.780487805,0.676056338,0.676056338,0.676056338,0,0,0,0.068753633,0.068753633,0.068753633,0.450017381,0.450017381,0.450017381
101,20747.5,20744,20751,0.891304348,0.891304348,0.891304348,0.713286713,0.713286713,0.713286713,0,0,0,0.911111111,0.911111111,0.911111111,0.713286713,0.713286713,0.713286713,0,0,0,0.168277546,0.168277546,0.168277546,0.637873159,0.637873159,0.637873159
102,20755.5,20752,20759,0.876712329,0.876712329,0.876712329,0.615384615,0.615384615,0.615384615,0,0,0,0.96969697,0.96969697,0.96969697,0.621359223,0.621359223,0.621359223,0,0,0,0.14038573,0.14038573,0.14038573,0.490476426,0.490476426,0.490476426
103,20763.5,20760,20767,0.752941176,0.752941176,0.752941176,0.329411765,0.329411765,0.329411765,0,0,0,0.876712329,0.876712329,0.876712329,0.35443038,0.35443038,0.35443038,0,0,0,0.061372423,0.061372423,0.061372423,0.417445483,0.417445483,0.417445483
104,20771.5,20768,20775,0.349206349,0.349206349,0.349206349,0.666666667,0.666666667,0.666666667,0,0,0,0.407407407,0.407407407,0.407407407,0.579710145,0.579710145,0.579710145,0,0,0,0.307070937,0.307070937,0.307070937,0.184137698,0.184137698,0.184137698
105,20779.5,20776,20783,0.571428571,0.571428571,0.571428571,0.561403509,0.561403509,0.561403509,0,0,0,0.632653061,0.632653061,0.632653061,0.615384615,0.615384615,0.615384615,0,0,0,0.115736041,0.115736041,0.115736041,0.347410705,0.347410705,0.347410705
106,20787.5,20784,20791,0.744186047,0.744186047,0.744186047,0.691176471,0.691176471,0.691176471,0,0,0,0.790123457,0.790123457,0.790123457,0.61038961,0.61038961,0.61038961,0,0,0,0.063386419,0.063386419,0.063386419,0.402821797,0.402821797,0.402821797
107,20795.5,20792,20799,0.768211921,0.768211921,0.768211921,0.585987261,0.585987261,0.585987261,0,0,0,0.830985915,0.830985915,0.830985915,0.514285714,0.514285714,0.514285714,0,0,0,0.033540872,0.033540872,0.033540872,0.570703178,0.570703178,0.570703178
108,20803.5,20800,20807,0.9,0.9,0.9,0.383233533,0.383233533,0.383233533,0,0,0,0.911392405,0.911392405,0.911392405,0.397515528,0.397515528,0.397515528,0,0,0,0.068960101,0.068960101,0.068960101,0.400391329,0.400391329,0.400391329
109,20811.5,20808,20815,0.901408451,0.901408451,0.901408451,0.226950355,0.226950355,0.226950355,0,0,0,0.984615385,0.984615385,0.984615385,0.316831683,0.316831683,0.316831683,0,0,0,0.077717151,0.077717151,0.077717151,0.339572193,0.339572193,0.339572193
110,20819.5,20816,20823,0.484848485,0.484848485,0.484848485,0.365384615,0.365384615,0.365384615,0,0,0,0.727272727,0.727272727,0.727272727,0.388888889,0.388888889,0.388888889,0,0,0,0.037810945,0.037810945,0.037810945,0.16406521,0.16406521,0.16406521
111,20827.5,20824,20831,0.779220779,0.779220779,0.779220779,0.581818182,0.581818182,0.581818182,0,0,0,0.909090909,0.909090909,0.909090909,0.598130841,0.598130841,0.598130841,0,0,0,0.015295745,0.015295745,0.015295745,0.393816599,0.393816599,0.393816599
112,20835.5,20832,20839,0.653061224,0.653061224,0.653061224,0.537815126,0.537815126,0.537815126,0,0,0,0.864864865,0.864864865,0.864864865,0.598130841,0.598130841,0.598130841,0,0,0,0.016106727,0.016106727,0.016106727,0.395608802,0.395608802,0.395608802
113,20843.5,20840,20847,0.621359223,0.621359223,0.621359223,0.545454545,0.545454545,0.545454545,0,0,0,0.864864865,0.864864865,0.864864865,0.6,0.6,0.6,0,0,0,0.046917858,0.046917858,0.046917858,0.288795428,0.288795428,0.288795428
114,20851.5,20848,20855,0.258503401,0.258503401,0.258503401,0.722891566,0.722891566,0.722891566,0,0,0,0.271428571,0.271428571,0.271428571,0.810810811,0.810810811,0.810810811,0,0,0,0.17791411,0.17791411,0.17791411,0.172370408,0.172370408,0.172370408
115,20859.5,20856,20863,0.395061728,0.395061728,0.395061728,0.507936508,0.507936508,0.507936508,0,0,0,0.412903226,0.412903226,0.412903226,0.659793814,0.659793814,0.659793814,0,0,0,0.053462114,0.053462114,0.053462114,0.216461662,0.216461662,0.216461662
116,20867.5,20864,20871,0.561403509,0.561403509,0.561403509,0.695652174,0.695652174,0.695652174,0,0,0,0.576576577,0.576576577,0.576576577,0.820512821,0.820512821,0.820512821,0,0,0,0.101782519,0.101782519,0.101782519,0.21790836,0.21790836,0.21790836
117,20875.5,20872,20879,0.428571429,0.428571429,0.428571429,0.323529412,0.323529412,0.323529412,0,0,0,0.418181818,0.418181818,0.418181818,0.564102564,0.564102564,0.564102564,0,0,0,0.160110338,0.160110338,0.160110338,0.116149664,0.116149664,0.116149664
118,20883.5,20880,20887,0.32,0.32,0.32,0.615384615,0.615384615,0.615384615,0,0,0,0.31372549,0.31372549,0.31372549,0.64,0.64,0.64,0,0,0,0.095051232,0.095051232,0.095051232,0.33735329,0.33735329,0.33735329
119,20891.5,20888,20895,0.52892562,0.52892562,0.52892562,0.836065574,0.836065574,0.836065574,0,0,0,0.587155963,0.587155963,0.587155963,0.852459016,0.852459016,0.852459016,0,0,0,0.122219244,0.122219244,0.122219244,0.537643637,0.537643637,0.537643637
120,20899.5,20896,20903,0.656084656,0.656084656,0.656084656,0.941176471,0.941176471,0.941176471,0,0,0,0.656084656,0.656084656,0.656084656,0.977099237,0.977099237,0.977099237,0,0,0,0.068071705,0.068071705,0.068071705,0.676439614,0.676439614,0.676439614
121,20907.5,20904,20911,0.633333333,0.633333333,0.633333333,0.687022901,0.687022901,0.687022901,0,0,0,0.606382979,0.606382979,0.606382979,0.731707317,0.731707317,0.731707317,0,0,0,0.131105865,0.131105865,0.131105865,0.5462769,0.5462769,0.5462769
122,20915.5,20912,20919,0.609271523,0.609271523,0.609271523,0.536231884,0.536231884,0.536231884,0,0,0,0.643356643,0.643356643,0.643356643,0.544117647,0.544117647,0.544117647,0,0,0,0.16787498,0.16787498,0.16787498,0.477973344,0.477973344,0.477973344
123,20923.5,20920,20927,0.524590164,0.524590164,0.524590164,0.537815126,0.537815126,0.537815126,0,0,0,0.695652174,0.695652174,0.695652174,0.484848485,0.484848485,0.484848485,0,0,0,0.183667622,0.183667622,0.183667622,0.380785067,0.380785067,0.380785067
124,20931.5,20928,20935,0.43537415,0.43537415,0.43537415,0.630434783,0.630434783,0.630434783,0,0,0,0.646464646,0.646464646,0.646464646,0.604166667,0.604166667,0.604166667,0,0,0,0.167782818,0.167782818,0.167782818,0.373055298,0.373055298,0.373055298
125,20939.5,20936,20943,0.530120482,0.530120482,0.530120482,0.178571429,0.178571429,0.178571429,0,0,0,0.65625,0.65625,0.65625,0.181818182,0.181818182,0.181818182,0,0,0,0.235875953,0.235875953,0.235875953,0.13988332,0.13988332,0.13988332
126,20947.5,20944,20951,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.503937008,0.503937008,0.503937008,0,0,0,0.134261712,0.134261712,0.134261712,0.411155295,0.411155295,0.411155295
127,20955.5,20952,20959,0.65625,0.65625,0.65625,0.571428571,0.571428571,0.571428571,0,0,0,0.933333333,0.933333333,0.933333333,0.587155963,0.587155963,0.587155963,0,0,0,0.12143911,0.12143911,0.12143911,0.675603217,0.675603217,0.675603217
128,20963.5,20960,20967,0.542372881,0.542372881,0.542372881,0.686567164,0.686567164,0.686567164,0,0,0,0.695652174,0.695652174,0.695652174,0.754098361,0.754098361,0.754098361,0,0,0,0.090993934,0.090993934,0.090993934,0.675179098,0.675179098,0.675179098
129,20971.5,20968,20975,0.460431655,0.460431655,0.460431655,0,0,0,0,0,0,0.576576577,0.576576577,0.576576577,0,0,0,0,0,0,0.102899012,0.102899012,0.102899012,0.43458845,0.43458845,0.43458845
130,20979.5,20976,20983,0.346153846,0.346153846,0.346153846,0.509433962,0.509433962,0.509433962,0,0,0,0.486486486,0.486486486,0.486486486,0.509433962,0.509433962,0.509433962,0,0,0,0.129936306,0.129936306,0.129936306,0.186223565,0.186223565,0.186223565
131,20987.5,20984,20991,0.703296703,0.703296703,0.703296703,0.450704225,0.450704225,0.450704225,0,0,0,0.8,0.8,0.8,0.488549618,0.488549618,0.488549618,0,0,0,0.122940346,0.122940346,0.122940346,0.25786345,0.25786345,0.25786345
132,20995.5,20992,20999,0.876712329,0.876712329,0.876712329,0.565656566,0.565656566,0.565656566,0,0,0,0.927536232,0.927536232,0.927536232,0.629213483,0.629213483,0.629213483,0,0,0,0.116236722,0.116236722,0.116236722,0.393305881,0.393305881,0.393305881
133,21003.5,21000,21007,0.96,0.96,0.96,0.526315789,0.526315789,0.526315789,0,0,0,0.968421053,0.968421053,0.968421053,0.518518519,0.518518519,0.518518519,0,0,0,0.120561808,0.120561808,0.120561808,0.518876122,0.518876122,0.518876122
134,21011.5,21008,21015,0.984615385,0.984615385,0.984615385,0.587155963,0.587155963,0.587155963,0,0,0,1,1,1,0.673684211,0.673684211,0.673684211,0,0,0,0.084667617,0.084667617,0.084667617,0.467955638,0.467955638,0.467955638
135,21019.5,21016,21023,0.955223881,0.955223881,0.955223881,0.541666667,0.541666667,0.541666667,0,0,0,0.984615385,0.984615385,0.984615385,0.590909091,0.590909091,0.590909091,0,0,0,0.081960935,0.081960935,0.081960935,0.38159186,0.38159186,0.38159186
136,21027.5,21024,21031,0.132231405,0.132231405,0.132231405,0.738461538,0.738461538,0.738461538,0,0,0,0.152173913,0.152173913,0.152173913,0.813559322,0.813559322,0.813559322,0,0,0,0.067302526,0.067302526,0.067302526,0.214298019,0.214298019,0.214298019
137,21035.5,21032,21039,0.330275229,0.330275229,0.330275229,0.711111111,0.711111111,0.711111111,0,0,0,0.336448598,0.336448598,0.336448598,0.719101124,0.719101124,0.719101124,0,0,0,0.074305618,0.074305618,0.074305618,0.5168187,0.5168187,0.5168187
138,21043.5,21040,21047,0.853333333,0.853333333,0.853333333,0.566371681,0.566371681,0.566371681,0,0,0,0.876712329,0.876712329,0.876712329,0.64,0.64,0.64,0,0,0,0.075958911,0.075958911,0.075958911,0.552335241,0.552335241,0.552335241
139,21051.5,21048,21055,0.62745098,0.62745098,0.62745098,0.43697479,0.43697479,0.43697479,0,0,0,0.666666667,0.666666667,0.666666667,0.547368421,0.547368421,0.547368421,0,0,0,0.045878136,0.045878136,0.045878136,0.500759446,0.500759446,0.500759446
140,21059.5,21056,21063,0.2,0.2,0.2,0.581818182,0.581818182,0.581818182,0,0,0,0.210526316,0.210526316,0.210526316,0.62745098,0.62745098,0.62745098,0,0,0,0.059909644,0.059909644,0.059909644,0.572099959,0.572099959,0.572099959
141,21067.5,21064,21071,0,0,0,0.8,0.8,0.8,0,0,0,0,0,0,0.752941176,0.752941176,0.752941176,0,0,0,0.041077441,0.041077441,0.041077441,0.786071158,0.786071158,0.786071158
142,21075.5,21072,21079,0.333333333,0.333333333,0.333333333,0.630136986,0.630136986,0.630136986,0,0,0,0.3,0.3,0.3,0.597402597,0.597402597,0.597402597,0,0,0,0.031382016,0.031382016,0.031382016,0.944627104,0.944627104,0.944627104
143,21083.5,21080,21087,0.537815126,0.537815126,0.537815126,0,0,0,0,0,0,0.561403509,0.561403509,0.561403509,0,0,0,0,0,0,0.000443557,0.000443557,0.000443557,0.830950318,0.830950318,0.830950318
144,21091.5,21088,21095,0.503937008,0.503937008,0.503937008,0,0,0,0,0,0,0.512,0.512,0.512,0,0,0,0,0,0,0.010340192,0.010340192,0.010340192,0.57088445,0.57088445,0.57088445
145,21099.5,21096,21103,0.605263158,0.605263158,0.605263158,0.290322581,0.290322581,0.290322581,0,0,0,0.630136986,0.630136986,0.630136986,0.285714286,0.285714286,0.285714286,0,0,0,0.274963652,0.274963652,0.274963652,0.18113506,0.18113506,0.18113506
146,21107.5,21104,21111,0.301886792,0.301886792,0.301886792,0.5,0.5,0.5,0,0,0,0.326530612,0.326530612,0.326530612,0.524590164,0.524590164,0.524590164,0,0,0,0.467501407,0.467501407,0.467501407,0.586100044,0.586100044,0.586100044
147,21115.5,21112,21119,0.503937008,0.503937008,0.503937008,0.407643312,0.407643312,0.407643312,0,0,0,0.598130841,0.598130841,0.598130841,0.432432432,0.432432432,0.432432432,0,0,0,0.105658018,0.105658018,0.105658018,0.625666548,0.625666548,0.625666548
148,21123.5,21120,21127,0.581818182,0.581818182,0.581818182,0.266666667,0.266666667,0.266666667,0,0,0,0.727272727,0.727272727,0.727272727,0.377358491,0.377358491,0.377358491,0,0,0,0.093218025,0.093218025,0.093218025,0.53513995,0.53513995,0.53513995
149,21131.5,21128,21135,0.408163265,0.408163265,0.408163265,0.4,0.4,0.4,0,0,0,0.606060606,0.606060606,0.606060606,0.444444444,0.444444444,0.444444444,0,0,0,0.26352083,0.26352083,0.26352083,0.136618292,0.136618292,0.136618292
150,21139.5,21136,21143,0,0,0,0.457142857,0.457142857,0.457142857,0,0,0,0,0,0,0.460431655,0.460431655,0.460431655,0,0,0,0.105842809,0.105842809,0.105842809,0.329235644,0.329235644,0.329235644
151,21147.5,21144,21151,1,1,1,0.628571429,0.628571429,0.628571429,0,0,0,0.96969697,0.96969697,0.96969697,0.6,0.6,0.6,0,0,0,0.116793249,0.116793249,0.116793249,0.492247493,0.492247493,0.492247493
152,21155.5,21152,21159,0.860759494,0.860759494,0.860759494,0.780487805,0.780487805,0.780487805,0,0,0,0.894736842,0.894736842,0.894736842,0.815286624,0.815286624,0.815286624,0,0,0,0.198085177,0.198085177,0.198085177,0.686657711,0.686657711,0.686657711
153,21163.5,21160,21167,0.696629213,0.696629213,0.696629213,0.492307692,0.492307692,0.492307692,0,0,0,0.610837438,0.610837438,0.610837438,0.615384615,0.615384615,0.615384615,0,0,0,0.244508118,0.244508118,0.244508118,0.687107336,0.687107336,0.687107336
154,21171.5,21168,21175,0.47761194,0.47761194,0.47761194,0.888888889,0.888888889,0.888888889,0,0,0,0.60952381,0.60952381,0.60952381,0.914285714,0.914285714,0.914285714,0,0,0,0.327284008,0.327284008,0.327284008,0.551923573,0.551923573,0.551923573
155,21179.5,21176,21183,0.52892562,0.52892562,0.52892562,0.071428571,0.071428571,0.071428571,0,0,0,0.659793814,0.659793814,0.659793814,0.068965517,0.068965517,0.068965517,0,0,0,0.4175,0.4175,0.4175,0.424809044,0.424809044,0.424809044
156,21187.5,21184,21191,0.549019608,0.549019608,0.549019608,0.723404255,0.723404255,0.723404255,0,0,0,0.7,0.7,0.7,0.723404255,0.723404255,0.723404255,0,0,0,0.676317263,0.676317263,0.676317263,0.185850281,0.185850281,0.185850281
157,21195.5,21192,21199,1,1,1,0.780487805,0.780487805,0.780487805,0,0,0,0.903225806,0.903225806,0.903225806,0.831168831,0.831168831,0.831168831,0,0,0,0.482052563,0.482052563,0.482052563,0.495884899,0.495884899,0.495884899
158,21203.5,21200,21207,0.633663366,0.633663366,0.633663366,0.576576577,0.576576577,0.576576577,0,0,0,0.941176471,0.941176471,0.941176471,0.688172043,0.688172043,0.688172043,0,0,0,0.302794217,0.302794217,0.302794217,0.514219262,0.514219262,0.514219262
159,21211.5,21208,21215,0.62745098,0.62745098,0.62745098,0.505050505,0.505050505,0.505050505,0,0,0,1,1,1,0.555555556,0.555555556,0.555555556,0,0,0,0.186227118,0.186227118,0.186227118,0.483677413,0.483677413,0.483677413
160,21219.5,21216,21223,0.681818182,0.681818182,0.681818182,0.070175439,0.070175439,0.070175439,0,0,0,0.983606557,0.983606557,0.983606557,0.078431373,0.078431373,0.078431373,0,0,0,0.306517069,0.306517069,0.306517069,0.260190696,0.260190696,0.260190696
161,21227.5,21224,21231,0.175438596,0.175438596,0.175438596,0.561403509,0.561403509,0.561403509,0,0,0,0.322580645,0.322580645,0.322580645,0.592592593,0.592592593,0.592592593,0,0,0,0.155559924,0.155559924,0.155559924,0.249926768,0.249926768,0.249926768
162,21235.5,21232,21239,0.542372881,0.542372881,0.542372881,0.561403509,0.561403509,0.561403509,0,0,0,0.603773585,0.603773585,0.603773585,0.633663366,0.633663366,0.633663366,0,0,0,0.154320988,0.154320988,0.154320988,0.383154951,0.383154951,0.383154951
163,21243.5,21240,21247,0.62745098,0.62745098,0.62745098,0.492307692,0.492307692,0.492307692,0,0,0,0.688172043,0.688172043,0.688172043,0.542372881,0.542372881,0.542372881,0,0,0,0.181923355,0.181923355,0.181923355,0.384711711,0.384711711,0.384711711
164,21251.5,21248,21255,0.727272727,0.727272727,0.727272727,0.193548387,0.193548387,0.193548387,0,0,0,0.810126582,0.810126582,0.810126582,0.191082803,0.191082803,0.191082803,0,0,0,0.146631982,0.146631982,0.146631982,0.298182647,0.298182647,0.298182647
165,21259.5,21256,21263,0.166666667,0.166666667,0.166666667,0.361290323,0.361290323,0.361290323,0,0,0,0.162162162,0.162162162,0.162162162,0.352201258,0.352201258,0.352201258,0,0,0,0.095250437,0.095250437,0.095250437,0.184316992,0.184316992,0.184316992
166,21267.5,21264,21271,0.586956522,0.586956522,0.586956522,0.438356164,0.438356164,0.438356164,0,0,0,0.593406593,0.593406593,0.593406593,0.444444444,0.444444444,0.444444444,0,0,0,0.07444668,0.07444668,0.07444668,0.459904145,0.459904145,0.459904145
167,21275.5,21272,21279,0.581818182,0.581818182,0.581818182,0.488549618,0.488549618,0.488549618,0,0,0,0.646464646,0.646464646,0.646464646,0.512,0.512,0.512,0,0,0,0.127799196,0.127799196,0.127799196,0.471377102,0.471377102,0.471377102
168,21283.5,21280,21287,0.695652174,0.695652174,0.695652174,0.408163265,0.408163265,0.408163265,0,0,0,0.876712329,0.876712329,0.876712329,0.434782609,0.434782609,0.434782609,0,0,0,0.685379885,0.685379885,0.685379885,0.479535036,0.479535036,0.479535036
169,21291.5,21288,21295,0,0,0,0.756097561,0.756097561,0.756097561,0,0,0,0,0,0,0.914285714,0.914285714,0.914285714,0,0,0,0.082420668,0.082420668,0.082420668,0.287023238,0.287023238,0.287023238
170,21299.5,21296,21303,0,0,0,0.810126582,0.810126582,0.810126582,0,0,0,0,0,0,0.888888889,0.888888889,0.888888889,0,0,0,0.101342485,0.101342485,0.101342485,0.607475386,0.607475386,0.607475386
171,21307.5,21304,21311,0,0,0,0.790123457,0.790123457,0.790123457,0,0,0,0,0,0,0.831168831,0.831168831,0.831168831,0,0,0,0.06617801,0.06617801,0.06617801,0.83701275,0.83701275,0.83701275
172,21315.5,21312,21319,0.352941176,0.352941176,0.352941176,0.630136986,0.630136986,0.630136986,0,0,0,0.36,0.36,0.36,0.575,0.575,0.575,0,0,0,0.117602996,0.117602996,0.117602996,0.916359953,0.916359953,0.916359953
