"validation_step","sso01-adamw-lr5e-5-base-291mo307 - _step","sso01-adamw-lr5e-5-base-291mo307 - _step__MIN","sso01-adamw-lr5e-5-base-291mo307 - _step__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MAX"
"1968","95521.5","95518","95525","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.955223880597015","0.955223880597015","0.955223880597015","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.9997058947103062","0.9997058947103062","0.9997058947103062","1","1","1","95521.5","95518","95525","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.927536231884058","0.927536231884058","0.927536231884058","0","0","0","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.927536231884058","0.927536231884058","0.927536231884058","0","0","0","0.98487423521414","0.98487423521414","0.98487423521414","0.9618303318609129","0.9618303318609129","0.9618303318609129"
"1969","95529.5","95526","95533","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.8","0.8","0.8","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0.8076923076923077","0.8076923076923077","0.8076923076923077","0","0","0","0.998931448298537","0.998931448298537","0.998931448298537","0.9988835132117605","0.9988835132117605","0.9988835132117605","95529.5","95526","95533","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.8","0.8","0.8","0","0","0","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.8","0.8","0.8","0","0","0","0.9861405918341867","0.9861405918341867","0.9861405918341867","0.9631667065295384","0.9631667065295384","0.9631667065295384"
"1970","95537.5","95534","95541","0.6984126984126985","0.6984126984126985","0.6984126984126985","0.4166666666666667","0.4166666666666667","0.4166666666666667","0","0","0","0.7096774193548387","0.7096774193548387","0.7096774193548387","0.6896551724137931","0.6896551724137931","0.6896551724137931","0","0","0","0.9932064758170819","0.9932064758170819","0.9932064758170819","0.9463346194317784","0.9463346194317784","0.9463346194317784","95537.5","95534","95541","1","1","1","0.7692307692307693","0.7692307692307693","0.7692307692307693","0","0","0","0.9777777777777777","0.9777777777777777","0.9777777777777777","0.7692307692307693","0.7692307692307693","0.7692307692307693","0","0","0","0.9948666331152491","0.9948666331152491","0.9948666331152491","0.9435783221974758","0.9435783221974758","0.9435783221974758"
"1971","95545.5","95542","95549","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.9986312361353661","0.9986312361353661","0.9986312361353661","0.9977913243219365","0.9977913243219365","0.9977913243219365","95545.5","95542","95549","0","0","0","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0","0","0","0.9924053021368933","0.9924053021368933","0.9924053021368933","0.9859279582263917","0.9859279582263917","0.9859279582263917"
"1972","95553.5","95550","95557","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0","0","0","0","0","0","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.9992770648834268","0.9992770648834268","0.9992770648834268","0.9998600419874039","0.9998600419874039","0.9998600419874039","95553.5","95550","95557","0","0","0","0.7804878048780487","0.7804878048780487","0.7804878048780487","0","0","0","0","0","0","0.8","0.8","0.8","0","0","0","0.9664466957895714","0.9664466957895714","0.9664466957895714","0.9830024413837579","0.9830024413837579","0.9830024413837579"
"1973","95561.5","95558","95565","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.6037735849056604","0.6037735849056604","0.6037735849056604","0","0","0","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.9936796670263605","0.9936796670263605","0.9936796670263605","0.9972282106559902","0.9972282106559902","0.9972282106559902","95561.5","95558","95565","0.761904761904762","0.761904761904762","0.761904761904762","0.45714285714285713","0.45714285714285713","0.45714285714285713","0","0","0","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.4444444444444445","0.4444444444444445","0.4444444444444445","0","0","0","0.6853350598899319","0.6853350598899319","0.6853350598899319","0.92277197529923","0.92277197529923","0.92277197529923"
"1974","95569.5","95566","95573","1","1","1","0","0","0","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.1212121212121212","0.1212121212121212","0.1212121212121212","0","0","0","0.9954900048756703","0.9954900048756703","0.9954900048756703","0.9980059820538384","0.9980059820538384","0.9980059820538384","95569.5","95566","95573","0.810126582278481","0.810126582278481","0.810126582278481","0","0","0","0","0","0","0.6881720430107526","0.6881720430107526","0.6881720430107526","0","0","0","0","0","0","0.6277289019224503","0.6277289019224503","0.6277289019224503","0.7671573503083351","0.7671573503083351","0.7671573503083351"
"1975","95577.5","95574","95581","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.166189111747851","0.166189111747851","0.166189111747851","0","0","0","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.2044728434504792","0.2044728434504792","0.2044728434504792","0","0","0","0.9791395045632333","0.9791395045632333","0.9791395045632333","0.9890774659721054","0.9890774659721054","0.9890774659721054","95577.5","95574","95581","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0","0","0","0.5799535709408712","0.5799535709408712","0.5799535709408712","0.6558262533055759","0.6558262533055759","0.6558262533055759"
"1976","95585.5","95582","95589","0","0","0","0.1807909604519774","0.1807909604519774","0.1807909604519774","0","0","0","0","0","0","0.20317460317460317","0.20317460317460317","0.20317460317460317","0","0","0","0.9755673282201314","0.9755673282201314","0.9755673282201314","0.9878370684747166","0.9878370684747166","0.9878370684747166","95585.5","95582","95589","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06105956300508829","0.06105956300508829","0.06105956300508829","0.7547855678873893","0.7547855678873893","0.7547855678873893"
"1977","95593.5","95590","95597","0.9600000000000001","0.9600000000000001","0.9600000000000001","0.22047244094488186","0.22047244094488186","0.22047244094488186","0","0","0","0.8571428571428571","0.8571428571428571","0.8571428571428571","0.2375","0.2375","0.2375","0","0","0","0.9431245500359972","0.9431245500359972","0.9431245500359972","0.997357902581126","0.997357902581126","0.997357902581126","95593.5","95590","95597","0.5106382978723404","0.5106382978723404","0.5106382978723404","0","0","0","0","0","0","0.3870967741935484","0.3870967741935484","0.3870967741935484","0","0","0","0","0","0","0","0","0","0.9490934899025745","0.9490934899025745","0.9490934899025745"
"1978","95601.5","95598","95605","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0.9921017990346643","0.9921017990346643","0.9921017990346643","0.9984149423810136","0.9984149423810136","0.9984149423810136","95601.5","95598","95605","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0","0","0","0.6464646464646464","0.6464646464646464","0.6464646464646464","0","0","0","0","0","0","0.6909649490294651","0.6909649490294651","0.6909649490294651","0.91053882725832","0.91053882725832","0.91053882725832"
"1979","95609.5","95606","95613","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.5769230769230769","0.5769230769230769","0.5769230769230769","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.997708674304419","0.997708674304419","0.997708674304419","0.9981528843421427","0.9981528843421427","0.9981528843421427","95609.5","95606","95613","0.5423728813559322","0.5423728813559322","0.5423728813559322","0.3947368421052631","0.3947368421052631","0.3947368421052631","0","0","0","0.5663716814159292","0.5663716814159292","0.5663716814159292","0.45070422535211263","0.45070422535211263","0.45070422535211263","0","0","0","0.9850566533472003","0.9850566533472003","0.9850566533472003","0.9773458157650254","0.9773458157650254","0.9773458157650254"
"1980","95617.5","95614","95621","0.959349593495935","0.959349593495935","0.959349593495935","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.8823529411764706","0.8823529411764706","0.8823529411764706","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.9956043956043955","0.9956043956043955","0.9956043956043955","0.9906325649931585","0.9906325649931585","0.9906325649931585","95617.5","95614","95621","0.855072463768116","0.855072463768116","0.855072463768116","0.5981308411214953","0.5981308411214953","0.5981308411214953","0","0","0","0.851063829787234","0.851063829787234","0.851063829787234","0.6213592233009708","0.6213592233009708","0.6213592233009708","0","0","0","0.9394191638919719","0.9394191638919719","0.9394191638919719","0.8771729837560559","0.8771729837560559","0.8771729837560559"
"1981","95625.5","95622","95629","0.9722222222222222","0.9722222222222222","0.9722222222222222","1","1","1","0","0","0","1","1","1","1","1","1","0","0","0","0.999631974090976","0.999631974090976","0.999631974090976","0.9980769230769231","0.9980769230769231","0.9980769230769231","95625.5","95622","95629","0.9722222222222222","0.9722222222222222","0.9722222222222222","0.6037735849056604","0.6037735849056604","0.6037735849056604","0","0","0","0.9855072463768115","0.9855072463768115","0.9855072463768115","0.761904761904762","0.761904761904762","0.761904761904762","0","0","0","0.9647793473708258","0.9647793473708258","0.9647793473708258","0.8577571948395634","0.8577571948395634","0.8577571948395634"
"1982","95633.5","95630","95637","1","1","1","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","1","1","1","0.888888888888889","0.888888888888889","0.888888888888889","0","0","0","0.9995586288068266","0.9995586288068266","0.9995586288068266","1","1","1","95633.5","95630","95637","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.8205128205128205","0.8205128205128205","0.8205128205128205","0","0","0","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.965000950028501","0.965000950028501","0.965000950028501","0.8527414278615205","0.8527414278615205","0.8527414278615205"
"1983","95641.5","95638","95645","0.9166666666666666","0.9166666666666666","0.9166666666666666","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.9361702127659575","0.9361702127659575","0.9361702127659575","0.7391304347826086","0.7391304347826086","0.7391304347826086","0","0","0","0.9984118939009968","0.9984118939009968","0.9984118939009968","0.9894884372810092","0.9894884372810092","0.9894884372810092","95641.5","95638","95645","0.6567164179104478","0.6567164179104478","0.6567164179104478","0.5925925925925926","0.5925925925925926","0.5925925925925926","0","0","0","0.6875000000000001","0.6875000000000001","0.6875000000000001","0.6071428571428571","0.6071428571428571","0.6071428571428571","0","0","0","0.9733360892930962","0.9733360892930962","0.9733360892930962","0.7878967665381192","0.7878967665381192","0.7878967665381192"
"1984","95649.5","95646","95653","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.9995144059566202","0.9995144059566202","0.9995144059566202","0.9974306269270298","0.9974306269270298","0.9974306269270298","95649.5","95646","95653","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0","0","0","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.9938744878503915","0.9938744878503915","0.9938744878503915","0.9779083131145448","0.9779083131145448","0.9779083131145448"
"1985","95657.5","95654","95661","1","1","1","1","1","1","0","0","0","0.9565217391304348","0.9565217391304348","0.9565217391304348","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.999825814318063","0.999825814318063","0.999825814318063","0.9998684037373339","0.9998684037373339","0.9998684037373339","95657.5","95654","95661","0.6027397260273972","0.6027397260273972","0.6027397260273972","1","1","1","0","0","0","0.5641025641025641","0.5641025641025641","0.5641025641025641","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0.9885522664199815","0.9885522664199815","0.9885522664199815","0.9833344399442269","0.9833344399442269","0.9833344399442269"
"1986","95665.5","95662","95669","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9142857142857143","0.9142857142857143","0.9142857142857143","0","0","0","0.9992698953516671","0.9992698953516671","0.9992698953516671","1","1","1","95665.5","95662","95669","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7272727272727273","0.7272727272727273","0.7272727272727273","0","0","0","0.6336633663366337","0.6336633663366337","0.6336633663366337","0.761904761904762","0.761904761904762","0.761904761904762","0","0","0","0.950082982254564","0.950082982254564","0.950082982254564","0.9522433002107799","0.9522433002107799","0.9522433002107799"
"1987","95673.5","95670","95677","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0.9976753366375717","0.9976753366375717","0.9976753366375717","0.9906677727084198","0.9906677727084198","0.9906677727084198","95673.5","95670","95677","0.8648648648648648","0.8648648648648648","0.8648648648648648","0","0","0","0","0","0","0.7804878048780487","0.7804878048780487","0.7804878048780487","0","0","0","0","0","0","0.9924633082110274","0.9924633082110274","0.9924633082110274","0.9831240996089731","0.9831240996089731","0.9831240996089731"
"1988","95681.5","95678","95685","1","1","1","0.851063829787234","0.851063829787234","0.851063829787234","0","0","0","1","1","1","0.9302325581395349","0.9302325581395349","0.9302325581395349","0","0","0","0.9997995590298657","0.9997995590298657","0.9997995590298657","0.9984423676012462","0.9984423676012462","0.9984423676012462","95681.5","95678","95685","1","1","1","0.9302325581395349","0.9302325581395349","0.9302325581395349","0","0","0","1","1","1","0.9090909090909091","0.9090909090909091","0.9090909090909091","0","0","0","0.9953990798159632","0.9953990798159632","0.9953990798159632","0.9470330545599364","0.9470330545599364","0.9470330545599364"
"1989","95689.5","95686","95693","0.9433962264150945","0.9433962264150945","0.9433962264150945","0.927536231884058","0.927536231884058","0.927536231884058","0","0","0","0.9454545454545454","0.9454545454545454","0.9454545454545454","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.9994743864472567","0.9994743864472567","0.9994743864472567","0.9998695368558382","0.9998695368558382","0.9998695368558382","95689.5","95686","95693","0.6024096385542169","0.6024096385542169","0.6024096385542169","0.8767123287671234","0.8767123287671234","0.8767123287671234","0","0","0","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.8533333333333333","0.8533333333333333","0.8533333333333333","0","0","0","0.9694497627570132","0.9694497627570132","0.9694497627570132","0.9224085917702426","0.9224085917702426","0.9224085917702426"
"1990","95697.5","95694","95701","1","1","1","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","1","1","1","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0.9989817115392449","0.9989817115392449","0.9989817115392449","0.997572505429922","0.997572505429922","0.997572505429922","95697.5","95694","95701","0.8","0.8","0.8","0.8","0.8","0.8","0","0","0","0.5517241379310345","0.5517241379310345","0.5517241379310345","0.7901234567901235","0.7901234567901235","0.7901234567901235","0","0","0","0.9828840747478089","0.9828840747478089","0.9828840747478089","0.9613341568869673","0.9613341568869673","0.9613341568869673"
"1991","95705.5","95702","95709","0.927536231884058","0.927536231884058","0.927536231884058","0.8205128205128205","0.8205128205128205","0.8205128205128205","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.8648648648648648","0.8648648648648648","0.8648648648648648","0","0","0","0.9988409828465461","0.9988409828465461","0.9988409828465461","0.9977081741787625","0.9977081741787625","0.9977081741787625","95705.5","95702","95709","0.8","0.8","0.8","0.8333333333333334","0.8333333333333334","0.8333333333333334","0","0","0","0.5981308411214953","0.5981308411214953","0.5981308411214953","0.8571428571428572","0.8571428571428572","0.8571428571428572","0","0","0","0.9850746268656717","0.9850746268656717","0.9850746268656717","0.9516441005802707","0.9516441005802707","0.9516441005802707"
"1992","95713.5","95710","95717","0.5384615384615384","0.5384615384615384","0.5384615384615384","0.819672131147541","0.819672131147541","0.819672131147541","0","0","0","0.6086956521739131","0.6086956521739131","0.6086956521739131","0.8474576271186441","0.8474576271186441","0.8474576271186441","0","0","0","0.9956188389923329","0.9956188389923329","0.9956188389923329","0.9677419354838709","0.9677419354838709","0.9677419354838709","95713.5","95710","95717","0.25925925925925924","0.25925925925925924","0.25925925925925924","0","0","0","0","0","0","0.23333333333333334","0.23333333333333334","0.23333333333333334","0","0","0","0","0","0","0.8550537960297016","0.8550537960297016","0.8550537960297016","0.39197479688277237","0.39197479688277237","0.39197479688277237"
"1993","95721.5","95718","95725","0","0","0","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0","0","0","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.9991610269030706","0.9991610269030706","0.9991610269030706","0.9993839414059826","0.9993839414059826","0.9993839414059826","95721.5","95718","95725","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8884642942440888","0.8884642942440888","0.8884642942440888","0.8841541209492216","0.8841541209492216","0.8841541209492216"
"1994","95729.5","95726","95733","0.9600000000000001","0.9600000000000001","0.9600000000000001","0.8767123287671234","0.8767123287671234","0.8767123287671234","0","0","0","0.9615384615384615","0.9615384615384615","0.9615384615384615","0.8648648648648648","0.8648648648648648","0.8648648648648648","0","0","0","0.9973681199221879","0.9973681199221879","0.9973681199221879","0.9998308811094199","0.9998308811094199","0.9998308811094199","95729.5","95726","95733","0.8275862068965517","0.8275862068965517","0.8275862068965517","0.022988505747126436","0.022988505747126436","0.022988505747126436","0","0","0","0.7142857142857143","0.7142857142857143","0.7142857142857143","0","0","0","0","0","0","0.6899346405228758","0.6899346405228758","0.6899346405228758","0.9038134564002914","0.9038134564002914","0.9038134564002914"
"1995","95737.5","95734","95741","0.761904761904762","0.761904761904762","0.761904761904762","0","0","0","0","0","0","0.7529411764705882","0.7529411764705882","0.7529411764705882","0","0","0","0","0","0","0.9967802321228005","0.9967802321228005","0.9967802321228005","0.9972723457826269","0.9972723457826269","0.9972723457826269","95737.5","95734","95741","0.7710843373493976","0.7710843373493976","0.7710843373493976","0","0","0","0","0","0","0.7441860465116279","0.7441860465116279","0.7441860465116279","0","0","0","0","0","0","0.9754128440366973","0.9754128440366973","0.9754128440366973","0.9824039126043272","0.9824039126043272","0.9824039126043272"
"1996","95745.5","95742","95749","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0","0","0","0.761904761904762","0.761904761904762","0.761904761904762","0","0","0","0","0","0","0.9974550081803308","0.9974550081803308","0.9974550081803308","0.992775262498796","0.992775262498796","0.992775262498796","95745.5","95742","95749","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0","0","0","0.6597938144329897","0.6597938144329897","0.6597938144329897","0","0","0","0","0","0","0.9827244667618741","0.9827244667618741","0.9827244667618741","0.9667040778151889","0.9667040778151889","0.9667040778151889"
"1997","95753.5","95750","95757","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.8717948717948718","0.8717948717948718","0.8717948717948718","0","0","0","0.8823529411764706","0.8823529411764706","0.8823529411764706","0.8947368421052632","0.8947368421052632","0.8947368421052632","0","0","0","0.9990598347995433","0.9990598347995433","0.9990598347995433","0.9900184842883548","0.9900184842883548","0.9900184842883548","95753.5","95750","95757","0.5084745762711864","0.5084745762711864","0.5084745762711864","0.8717948717948718","0.8717948717948718","0.8717948717948718","0","0","0","0.6","0.6","0.6","0.85","0.85","0.85","0","0","0","0.9886344587119054","0.9886344587119054","0.9886344587119054","0.8807619047619047","0.8807619047619047","0.8807619047619047"
"1998","95761.5","95758","95765","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","0","0","0","1","1","1","1","1","1","95761.5","95758","95765","0.9615384615384615","0.9615384615384615","0.9615384615384615","0.8421052631578948","0.8421052631578948","0.8421052631578948","0","0","0","0.9433962264150945","0.9433962264150945","0.9433962264150945","0.9014084507042254","0.9014084507042254","0.9014084507042254","0","0","0","0.9788678330437593","0.9788678330437593","0.9788678330437593","0.9341536850373086","0.9341536850373086","0.9341536850373086"
"1999","95769.5","95766","95773","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.927536231884058","0.927536231884058","0.927536231884058","0","0","0","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.9142857142857143","0.9142857142857143","0.9142857142857143","0","0","0","0.999117812174192","0.999117812174192","0.999117812174192","0.9995960683990844","0.9995960683990844","0.9995960683990844","95769.5","95766","95773","0.8311688311688311","0.8311688311688311","0.8311688311688311","0.6881720430107526","0.6881720430107526","0.6881720430107526","0","0","0","0.8","0.8","0.8","0.8533333333333333","0.8533333333333333","0.8533333333333333","0","0","0","0.97289972899729","0.97289972899729","0.97289972899729","0.9257630950885567","0.9257630950885567","0.9257630950885567"
"2000","95777.5","95774","95781","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.7368421052631579","0.7368421052631579","0.7368421052631579","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.835820895522388","0.835820895522388","0.835820895522388","0","0","0","0.9982771745662886","0.9982771745662886","0.9982771745662886","0.9946004319654429","0.9946004319654429","0.9946004319654429","95777.5","95774","95781","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.45161290322580644","0.45161290322580644","0.45161290322580644","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.5436893203883496","0.5436893203883496","0.5436893203883496","0","0","0","0.9565145021014523","0.9565145021014523","0.9565145021014523","0.8877575757575757","0.8877575757575757","0.8877575757575757"
"2001","95785.5","95782","95789","0.9714285714285714","0.9714285714285714","0.9714285714285714","0.6222222222222222","0.6222222222222222","0.6222222222222222","0","0","0","0.9714285714285714","0.9714285714285714","0.9714285714285714","0.7142857142857143","0.7142857142857143","0.7142857142857143","0","0","0","0.9993152560942208","0.9993152560942208","0.9993152560942208","0.9954198473282443","0.9954198473282443","0.9954198473282443","95785.5","95782","95789","0.9714285714285714","0.9714285714285714","0.9714285714285714","0.56","0.56","0.56","0","0","0","0.8947368421052632","0.8947368421052632","0.8947368421052632","0.6122448979591837","0.6122448979591837","0.6122448979591837","0","0","0","0.9891743747858855","0.9891743747858855","0.9891743747858855","0.916412446613789","0.916412446613789","0.916412446613789"
"2002","95793.5","95790","95797","1","1","1","1","1","1","0","0","0","0.9375","0.9375","0.9375","1","1","1","0","0","0","1","1","1","0.9997382884061764","0.9997382884061764","0.9997382884061764","95793.5","95790","95797","0.9090909090909091","0.9090909090909091","0.9090909090909091","1","1","1","0","0","0","0.967741935483871","0.967741935483871","0.967741935483871","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.9958999919607686","0.9958999919607686","0.9958999919607686","0.9858633901440085","0.9858633901440085","0.9858633901440085"
"2003","95801.5","95798","95805","0.927536231884058","0.927536231884058","0.927536231884058","1","1","1","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","1","1","1","0","0","0","0.9997409550125205","0.9997409550125205","0.9997409550125205","1","1","1","95801.5","95798","95805","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","1","1","1","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.9956863083426796","0.9956863083426796","0.9956863083426796","0.989670544742851","0.989670544742851","0.989670544742851"
"2004","95809.5","95806","95813","1","1","1","0.9142857142857143","0.9142857142857143","0.9142857142857143","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0.9993953528547983","0.9993953528547983","0.9993953528547983","0.9996745850959974","0.9996745850959974","0.9996745850959974","95809.5","95806","95813","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.9949295774647888","0.9949295774647888","0.9949295774647888","0.9892380542402066","0.9892380542402066","0.9892380542402066"
