validation_step,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - _step__MAX,Eii,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-Eii__MAX,iEE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEE__MAX,iEi,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iEi__MAX,EEi,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEi__MAX,iiE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iiE__MAX,EiE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EiE__MAX,iii,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-iii__MAX,EEE,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base.lin1-2w1boplw - validation/f1_score-EEE__MAX
1289,70143.5,70140,70147,0.933333333,0.933333333,0.933333333,0.444444444,0.444444444,0.444444444,0,0,0,0.965517241,0.965517241,0.965517241,0.5,0.5,0.5,0,0,0,0.999652754,0.999652754,0.999652754,0.99403794,0.99403794,0.99403794
1290,70151.5,70148,70155,0.894736842,0.894736842,0.894736842,1,1,1,0,0,0,0.894736842,0.894736842,0.894736842,0.984615385,0.984615385,0.984615385,0,0,0,0.999856301,0.999856301,0.999856301,0.99847793,0.99847793,0.99847793
1291,70159.5,70156,70163,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.96969697,0.96969697,0.96969697,0.984615385,0.984615385,0.984615385,0,0,0,0.999850813,0.999850813,0.999850813,1,1,1
1292,70167.5,70164,70171,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,1,1,1,0.831168831,0.831168831,0.831168831,0,0,0,0.999216272,0.999216272,0.999216272,1,1,1
1293,70175.5,70172,70179,1,1,1,0.909090909,0.909090909,0.909090909,0,0,0,1,1,1,0.909090909,0.909090909,0.909090909,0,0,0,0.999696633,0.999696633,0.999696633,0.996108949,0.996108949,0.996108949
1294,70183.5,70180,70187,0.949152542,0.949152542,0.949152542,0.941176471,0.941176471,0.941176471,0,0,0,0.861538462,0.861538462,0.861538462,0.955223881,0.955223881,0.955223881,0,0,0,0.999217099,0.999217099,0.999217099,0.996342356,0.996342356,0.996342356
1295,70191.5,70188,70195,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,0.999607258,0.999607258,0.999607258,1,1,1
1296,70199.5,70196,70203,0.984615385,0.984615385,0.984615385,0.950819672,0.950819672,0.950819672,0,0,0,0.984615385,0.984615385,0.984615385,0.950819672,0.950819672,0.950819672,0,0,0,0.999843665,0.999843665,0.999843665,0.998529844,0.998529844,0.998529844
1297,70207.5,70204,70211,0.882352941,0.882352941,0.882352941,0.8,0.8,0.8,0,0,0,0.882352941,0.882352941,0.882352941,0.871794872,0.871794872,0.871794872,0,0,0,0.999835196,0.999835196,0.999835196,0.991643454,0.991643454,0.991643454
1298,70215.5,70212,70219,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.947368421,0.947368421,0.947368421,0.970588235,0.970588235,0.970588235,0,0,0,0.99980063,0.99980063,0.99980063,0.999864001,0.999864001,0.999864001
1299,70223.5,70220,70227,0.967741935,0.967741935,0.967741935,0.992248062,0.992248062,0.992248062,0,0,0,0.967741935,0.967741935,0.967741935,0.977099237,0.977099237,0.977099237,0,0,0,0.999486284,0.999486284,0.999486284,0.999685732,0.999685732,0.999685732
1300,70231.5,70228,70235,0.985074627,0.985074627,0.985074627,0.902439024,0.902439024,0.902439024,0,0,0,0.985074627,0.985074627,0.985074627,0.925,0.925,0.925,0,0,0,0.99286524,0.99286524,0.99286524,0.993959299,0.993959299,0.993959299
1301,70239.5,70236,70243,0.986486486,0.986486486,0.986486486,0.977099237,0.977099237,0.977099237,0,0,0,0.986486486,0.986486486,0.986486486,0.977099237,0.977099237,0.977099237,0,0,0,0.995634617,0.995634617,0.995634617,0.994329747,0.994329747,0.994329747
1302,70247.5,70244,70251,0.983050847,0.983050847,0.983050847,0.868421053,0.868421053,0.868421053,0,0,0,1,1,1,0.857142857,0.857142857,0.857142857,0,0,0,0.999161988,0.999161988,0.999161988,0.998688446,0.998688446,0.998688446
1303,70255.5,70252,70259,0.952380952,0.952380952,0.952380952,0.634146341,0.634146341,0.634146341,0,0,0,0.967741935,0.967741935,0.967741935,0.666666667,0.666666667,0.666666667,0,0,0,0.998602083,0.998602083,0.998602083,0.988222978,0.988222978,0.988222978
1304,70263.5,70260,70267,0.727272727,0.727272727,0.727272727,0.984615385,0.984615385,0.984615385,0,0,0,0.571428571,0.571428571,0.571428571,0.984615385,0.984615385,0.984615385,0,0,0,0.999694726,0.999694726,0.999694726,0.999203695,0.999203695,0.999203695
1305,70271.5,70268,70275,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.999591039,0.999591039,0.999591039,1,1,1
1306,70279.5,70276,70283,1,1,1,0.846153846,0.846153846,0.846153846,0,0,0,1,1,1,0.846153846,0.846153846,0.846153846,0,0,0,0.999823009,0.999823009,0.999823009,0.998368679,0.998368679,0.998368679
1307,70287.5,70284,70291,0.950819672,0.950819672,0.950819672,0.857142857,0.857142857,0.857142857,0,0,0,0.983050847,0.983050847,0.983050847,0.5,0.5,0.5,0,0,0,0.999322172,0.999322172,0.999322172,0.992988314,0.992988314,0.992988314
1308,70295.5,70292,70299,0.869565217,0.869565217,0.869565217,0.853333333,0.853333333,0.853333333,0,0,0,0.75862069,0.75862069,0.75862069,0.771084337,0.771084337,0.771084337,0,0,0,0.99732521,0.99732521,0.99732521,0.990566038,0.990566038,0.990566038
1309,70303.5,70300,70307,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999879174,0.999879174,0.999879174,1,1,1
1310,70311.5,70308,70315,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.998632231,0.998632231,0.998632231,0.995746943,0.995746943,0.995746943
1311,70319.5,70316,70323,1,1,1,0.428571429,0.428571429,0.428571429,0,0,0,1,1,1,0.476190476,0.476190476,0.476190476,0,0,0,0.998155715,0.998155715,0.998155715,0.985031185,0.985031185,0.985031185
1312,70327.5,70324,70331,0.620689655,0.620689655,0.620689655,0.789473684,0.789473684,0.789473684,0,0,0,0.837209302,0.837209302,0.837209302,1,1,1,0,0,0,0.998887189,0.998887189,0.998887189,0.99478738,0.99478738,0.99478738
1313,70335.5,70332,70339,0.711111111,0.711111111,0.711111111,1,1,1,0,0,0,0.831168831,0.831168831,0.831168831,1,1,1,0,0,0,0.998574197,0.998574197,0.998574197,1,1,1
1314,70343.5,70340,70347,0.752941176,0.752941176,0.752941176,1,1,1,0,0,0,0.771084337,0.771084337,0.771084337,0.984615385,0.984615385,0.984615385,0,0,0,0.998024727,0.998024727,0.998024727,0.997402597,0.997402597,0.997402597
1315,70351.5,70348,70355,1,1,1,0.628571429,0.628571429,0.628571429,0,0,0,1,1,1,0.774193548,0.774193548,0.774193548,0,0,0,0.999535439,0.999535439,0.999535439,0.99144568,0.99144568,0.99144568
1316,70359.5,70356,70363,0.888888889,0.888888889,0.888888889,0.941176471,0.941176471,0.941176471,0,0,0,0.888888889,0.888888889,0.888888889,0.914285714,0.914285714,0.914285714,0,0,0,0.999537515,0.999537515,0.999537515,0.997454293,0.997454293,0.997454293
1317,70367.5,70364,70371,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.984615385,0.984615385,0.984615385,0.876712329,0.876712329,0.876712329,0,0,0,0.999328308,0.999328308,0.999328308,1,1,1
1318,70375.5,70372,70379,1,1,1,0.933333333,0.933333333,0.933333333,0,0,0,1,1,1,0.965517241,0.965517241,0.965517241,0,0,0,0.999703418,0.999703418,0.999703418,0.998154982,0.998154982,0.998154982
1319,70383.5,70380,70387,0.952380952,0.952380952,0.952380952,0.666666667,0.666666667,0.666666667,0,0,0,0.974358974,0.974358974,0.974358974,0.705882353,0.705882353,0.705882353,0,0,0,0.99960733,0.99960733,0.99960733,0.981855884,0.981855884,0.981855884
1320,70391.5,70388,70395,0.807692308,0.807692308,0.807692308,0.984615385,0.984615385,0.984615385,0,0,0,0.807692308,0.807692308,0.807692308,0.96969697,0.96969697,0.96969697,0,0,0,0.998759113,0.998759113,0.998759113,0.995919601,0.995919601,0.995919601
1321,70399.5,70396,70403,0.888888889,0.888888889,0.888888889,0.927536232,0.927536232,0.927536232,0,0,0,0.901408451,0.901408451,0.901408451,0.96969697,0.96969697,0.96969697,0,0,0,0.998577525,0.998577525,0.998577525,0.998324094,0.998324094,0.998324094
1322,70407.5,70404,70411,1,1,1,0.842105263,0.842105263,0.842105263,0,0,0,1,1,1,0.872727273,0.872727273,0.872727273,0,0,0,0.999024695,0.999024695,0.999024695,0.996305601,0.996305601,0.996305601
1323,70415.5,70412,70419,0.625,0.625,0.625,0.945454545,0.945454545,0.945454545,0,0,0,0.526315789,0.526315789,0.526315789,0.947368421,0.947368421,0.947368421,0,0,0,0.999190055,0.999190055,0.999190055,0.99609375,0.99609375,0.99609375
1324,70423.5,70420,70427,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.999906786,0.999906786,0.999906786,1,1,1
1325,70431.5,70428,70435,1,1,1,0.955223881,0.955223881,0.955223881,0,0,0,1,1,1,0.901408451,0.901408451,0.901408451,0,0,0,0.999531967,0.999531967,0.999531967,1,1,1
1326,70439.5,70436,70443,1,1,1,0.4,0.4,0.4,0,0,0,1,1,1,0.5,0.5,0.5,0,0,0,0.996914669,0.996914669,0.996914669,0.987443392,0.987443392,0.987443392
1327,70447.5,70444,70451,0.981132075,0.981132075,0.981132075,0.8,0.8,0.8,0,0,0,1,1,1,0.857142857,0.857142857,0.857142857,0,0,0,0.999932327,0.999932327,0.999932327,0.998644986,0.998644986,0.998644986
1328,70455.5,70452,70459,0.909090909,0.909090909,0.909090909,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.999926991,0.999926991,0.999926991,1,1,1
1329,70463.5,70460,70467,0.984615385,0.984615385,0.984615385,0.914285714,0.914285714,0.914285714,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.999521455,0.999521455,0.999521455,1,1,1
1330,70471.5,70468,70475,0.96969697,0.96969697,0.96969697,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.999681021,0.999681021,0.999681021,1,1,1
1331,70479.5,70476,70483,0.933333333,0.933333333,0.933333333,0.608695652,0.608695652,0.608695652,0,0,0,0.965517241,0.965517241,0.965517241,0.695652174,0.695652174,0.695652174,0,0,0,0.999616069,0.999616069,0.999616069,0.994509804,0.994509804,0.994509804
1332,70487.5,70484,70491,0.75,0.75,0.75,0.984615385,0.984615385,0.984615385,0,0,0,0.774193548,0.774193548,0.774193548,0.955223881,0.955223881,0.955223881,0,0,0,0.999246136,0.999246136,0.999246136,0.999154691,0.999154691,0.999154691
1333,70495.5,70492,70499,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.999917972,0.999917972,0.999917972,1,1,1
1334,70503.5,70500,70507,0.96969697,0.96969697,0.96969697,0.842105263,0.842105263,0.842105263,0,0,0,0.984615385,0.984615385,0.984615385,0.905660377,0.905660377,0.905660377,0,0,0,0.999113618,0.999113618,0.999113618,0.997229186,0.997229186,0.997229186
1335,70511.5,70508,70515,1,1,1,0.695652174,0.695652174,0.695652174,0,0,0,0.976744186,0.976744186,0.976744186,0.780487805,0.780487805,0.780487805,0,0,0,0.998557944,0.998557944,0.998557944,0.983640082,0.983640082,0.983640082
1336,70519.5,70516,70523,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.996430976,0.996430976,0.996430976,0.96093163,0.96093163,0.96093163
1337,70527.5,70524,70531,0.853333333,0.853333333,0.853333333,1,1,1,0,0,0,0.901408451,0.901408451,0.901408451,1,1,1,0,0,0,0.998206082,0.998206082,0.998206082,0.993712032,0.993712032,0.993712032
1338,70535.5,70532,70539,0.984615385,0.984615385,0.984615385,0.9375,0.9375,0.9375,0,0,0,0.984615385,0.984615385,0.984615385,0.975609756,0.975609756,0.975609756,0,0,0,0.992917257,0.992917257,0.992917257,0.996248396,0.996248396,0.996248396
1339,70543.5,70540,70547,0.976744186,0.976744186,0.976744186,0.745762712,0.745762712,0.745762712,0,0,0,0.976744186,0.976744186,0.976744186,0.897959184,0.897959184,0.897959184,0,0,0,0.993894994,0.993894994,0.993894994,0.998165687,0.998165687,0.998165687
1340,70551.5,70548,70555,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.997882612,0.997882612,0.997882612,0.995833333,0.995833333,0.995833333
1341,70559.5,70556,70563,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.999414546,0.999414546,0.999414546,0.994739918,0.994739918,0.994739918
1342,70567.5,70564,70571,0.875,0.875,0.875,0.8,0.8,0.8,0,0,0,0.857142857,0.857142857,0.857142857,0.814814815,0.814814815,0.814814815,0,0,0,0.999535655,0.999535655,0.999535655,0.995301153,0.995301153,0.995301153
1343,70575.5,70572,70579,0,0,0,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.901408451,0.901408451,0.901408451,0,0,0,0.998820227,0.998820227,0.998820227,0.997844554,0.997844554,0.997844554
1344,70583.5,70580,70587,0.983050847,0.983050847,0.983050847,0.941176471,0.941176471,0.941176471,0,0,0,0.920634921,0.920634921,0.920634921,0.927536232,0.927536232,0.927536232,0,0,0,0.999341672,0.999341672,0.999341672,0.999646718,0.999646718,0.999646718
1345,70591.5,70588,70595,1,1,1,0.875,0.875,0.875,0,0,0,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.999780316,0.999780316,0.999780316,0.998941948,0.998941948,0.998941948
1346,70599.5,70596,70603,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.999260598,0.999260598,0.999260598,0.993348115,0.993348115,0.993348115
1347,70607.5,70604,70611,1,1,1,0.925925926,0.925925926,0.925925926,0,0,0,1,1,1,0.925925926,0.925925926,0.925925926,0,0,0,0.999454111,0.999454111,0.999454111,0.992485911,0.992485911,0.992485911
1348,70615.5,70612,70619,0.975609756,0.975609756,0.975609756,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.996482412,0.996482412,0.996482412,0.994493656,0.994493656,0.994493656
1349,70623.5,70620,70627,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.99774992,0.99774992,0.99774992,0.996938329,0.996938329,0.996938329
1350,70631.5,70628,70635,1,1,1,0.761904762,0.761904762,0.761904762,0,0,0,1,1,1,0.8,0.8,0.8,0,0,0,0.999428952,0.999428952,0.999428952,0.998690757,0.998690757,0.998690757
1351,70639.5,70636,70643,0.983050847,0.983050847,0.983050847,1,1,1,0,0,0,0.920634921,0.920634921,0.920634921,1,1,1,0,0,0,0.998084613,0.998084613,0.998084613,0.981434292,0.981434292,0.981434292
1352,70647.5,70644,70651,0,0,0,1,1,1,0,0,0,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0.99992525,0.99992525,0.99992525,0.99843342,0.99843342,0.99843342
1353,70655.5,70652,70659,0.933333333,0.933333333,0.933333333,0.941176471,0.941176471,0.941176471,0,0,0,0.861538462,0.861538462,0.861538462,0.955223881,0.955223881,0.955223881,0,0,0,0.999577802,0.999577802,0.999577802,0.998824912,0.998824912,0.998824912
1354,70663.5,70660,70667,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.99985879,0.99985879,0.99985879,1,1,1
1355,70671.5,70668,70675,1,1,1,0.088888889,0.088888889,0.088888889,0,0,0,1,1,1,0.181818182,0.181818182,0.181818182,0,0,0,0.999225467,0.999225467,0.999225467,0.989581761,0.989581761,0.989581761
1356,70679.5,70676,70683,0.625,0.625,0.625,0.964285714,0.964285714,0.964285714,0,0,0,0.555555556,0.555555556,0.555555556,0.964285714,0.964285714,0.964285714,0,0,0,0.999048123,0.999048123,0.999048123,0.989585856,0.989585856,0.989585856
1357,70687.5,70684,70691,1,1,1,1,1,1,0,0,0,0.978723404,0.978723404,0.978723404,0.984615385,0.984615385,0.984615385,0,0,0,0.999906156,0.999906156,0.999906156,0.999819917,0.999819917,0.999819917
1358,70695.5,70692,70699,0.984615385,0.984615385,0.984615385,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999043428,0.999043428,0.999043428,0.998692355,0.998692355,0.998692355
1359,70703.5,70700,70707,1,1,1,0.647058824,0.647058824,0.647058824,0,0,0,1,1,1,0.709677419,0.709677419,0.709677419,0,0,0,0.999549789,0.999549789,0.999549789,0.996506114,0.996506114,0.996506114
1360,70711.5,70708,70715,1,1,1,0.933333333,0.933333333,0.933333333,0,0,0,0.956521739,0.956521739,0.956521739,0.875,0.875,0.875,0,0,0,0.99983079,0.99983079,0.99983079,0.997629529,0.997629529,0.997629529
1361,70719.5,70716,70723,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,0.965517241,0.965517241,0.965517241,0.914285714,0.914285714,0.914285714,0,0,0,0.999481776,0.999481776,0.999481776,0.999566724,0.999566724,0.999566724
1362,70727.5,70724,70731,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.999956716,0.999956716,0.999956716,0.999892253,0.999892253,0.999892253
1363,70735.5,70732,70739,1,1,1,0.551724138,0.551724138,0.551724138,0,0,0,1,1,1,0.533333333,0.533333333,0.533333333,0,0,0,0.999767658,0.999767658,0.999767658,0.995021874,0.995021874,0.995021874
1364,70743.5,70740,70747,0.8,0.8,0.8,0.962962963,0.962962963,0.962962963,0,0,0,0.8,0.8,0.8,0.981132075,0.981132075,0.981132075,0,0,0,0.999931605,0.999931605,0.999931605,0.996626802,0.996626802,0.996626802
1365,70751.5,70748,70755,0.98245614,0.98245614,0.98245614,0.888888889,0.888888889,0.888888889,0,0,0,0.949152542,0.949152542,0.949152542,0.853333333,0.853333333,0.853333333,0,0,0,0.996558548,0.996558548,0.996558548,0.993100427,0.993100427,0.993100427
1366,70759.5,70756,70763,0.956521739,0.956521739,0.956521739,0.965517241,0.965517241,0.965517241,0,0,0,0.985074627,0.985074627,0.985074627,0.974358974,0.974358974,0.974358974,0,0,0,0.999598917,0.999598917,0.999598917,0.999432049,0.999432049,0.999432049
1367,70767.5,70764,70771,1,1,1,0.957446809,0.957446809,0.957446809,0,0,0,1,1,1,0.967741935,0.967741935,0.967741935,0,0,0,0.99972165,0.99972165,0.99972165,0.999437965,0.999437965,0.999437965
1368,70775.5,70772,70779,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,1,1,1,0,0,0,0.999877895,0.999877895,0.999877895,0.9997426,0.9997426,0.9997426
1369,70783.5,70780,70787,1,1,1,0.777777778,0.777777778,0.777777778,0,0,0,1,1,1,0.777777778,0.777777778,0.777777778,0,0,0,0.999025376,0.999025376,0.999025376,0.992667086,0.992667086,0.992667086
1370,70791.5,70788,70795,0.952380952,0.952380952,0.952380952,0.923076923,0.923076923,0.923076923,0,0,0,0.869565217,0.869565217,0.869565217,0.885714286,0.885714286,0.885714286,0,0,0,0.999789769,0.999789769,0.999789769,0.997194593,0.997194593,0.997194593
1371,70799.5,70796,70803,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,0.999847165,0.999847165,0.999847165,1,1,1
1372,70807.5,70804,70811,0.955223881,0.955223881,0.955223881,0.914285714,0.914285714,0.914285714,0,0,0,0.984615385,0.984615385,0.984615385,0.914285714,0.914285714,0.914285714,0,0,0,0.999388379,0.999388379,0.999388379,1,1,1
1373,70815.5,70812,70819,1,1,1,0.88,0.88,0.88,0,0,0,1,1,1,0.956521739,0.956521739,0.956521739,0,0,0,0.999474808,0.999474808,0.999474808,0.994597376,0.994597376,0.994597376
1374,70823.5,70820,70827,0.977777778,0.977777778,0.977777778,0.901408451,0.901408451,0.901408451,0,0,0,0.916666667,0.916666667,0.916666667,0.864864865,0.864864865,0.864864865,0,0,0,0.999027048,0.999027048,0.999027048,0.998359922,0.998359922,0.998359922
1375,70831.5,70828,70835,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.999919452,0.999919452,0.999919452,1,1,1
1376,70839.5,70836,70843,1,1,1,0.651162791,0.651162791,0.651162791,0,0,0,1,1,1,0.736842105,0.736842105,0.736842105,0,0,0,0.999585859,0.999585859,0.999585859,0.993867121,0.993867121,0.993867121
1377,70847.5,70844,70851,0.9,0.9,0.9,0.958333333,0.958333333,0.958333333,0,0,0,0.857142857,0.857142857,0.857142857,0.978723404,0.978723404,0.978723404,0,0,0,0.999165624,0.999165624,0.999165624,0.99197861,0.99197861,0.99197861
1378,70855.5,70852,70859,0.923076923,0.923076923,0.923076923,0.941176471,0.941176471,0.941176471,0,0,0,0.888888889,0.888888889,0.888888889,0.955223881,0.955223881,0.955223881,0,0,0,0.999632116,0.999632116,0.999632116,0.999155168,0.999155168,0.999155168
1379,70863.5,70860,70867,0.984615385,0.984615385,0.984615385,0.975,0.975,0.975,0,0,0,0.984615385,0.984615385,0.984615385,0.975,0.975,0.975,0,0,0,0.998399096,0.998399096,0.998399096,0.997480202,0.997480202,0.997480202
1380,70871.5,70868,70875,0.96969697,0.96969697,0.96969697,0.945945946,0.945945946,0.945945946,0,0,0,1,1,1,0.945945946,0.945945946,0.945945946,0,0,0,0.999735743,0.999735743,0.999735743,0.998884012,0.998884012,0.998884012
1381,70879.5,70876,70883,0.98245614,0.98245614,0.98245614,0.984615385,0.984615385,0.984615385,0,0,0,0.933333333,0.933333333,0.933333333,0.955223881,0.955223881,0.955223881,0,0,0,0.999763342,0.999763342,0.999763342,0.99967719,0.99967719,0.99967719
1382,70887.5,70884,70891,1,1,1,0.920634921,0.920634921,0.920634921,0,0,0,1,1,1,0.966666667,0.966666667,0.966666667,0,0,0,0.999702753,0.999702753,0.999702753,0.999614594,0.999614594,0.999614594
1383,70895.5,70892,70899,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0,0,0,0.999954659,0.999954659,0.999954659,0.998179902,0.998179902,0.998179902
1384,70903.5,70900,70907,1,1,1,0.52,0.52,0.52,0,0,0,0.972972973,0.972972973,0.972972973,0.608695652,0.608695652,0.608695652,0,0,0,0.998537137,0.998537137,0.998537137,0.985374008,0.985374008,0.985374008
1385,70911.5,70908,70915,0.958333333,0.958333333,0.958333333,0.955223881,0.955223881,0.955223881,0,0,0,0.93877551,0.93877551,0.93877551,0.96969697,0.96969697,0.96969697,0,0,0,0.999568904,0.999568904,0.999568904,0.999562746,0.999562746,0.999562746
1386,70919.5,70916,70923,0.927536232,0.927536232,0.927536232,1,1,1,0,0,0,0.941176471,0.941176471,0.941176471,0.984615385,0.984615385,0.984615385,0,0,0,0.999636496,0.999636496,0.999636496,1,1,1
1387,70927.5,70924,70931,1,1,1,0.861538462,0.861538462,0.861538462,0,0,0,1,1,1,0.861538462,0.861538462,0.861538462,0,0,0,0.999165063,0.999165063,0.999165063,0.998552223,0.998552223,0.998552223
1388,70935.5,70932,70939,0.975609756,0.975609756,0.975609756,0.978723404,0.978723404,0.978723404,0,0,0,1,1,1,1,1,1,0,0,0,0.99979886,0.99979886,0.99979886,0.997723824,0.997723824,0.997723824
1389,70943.5,70940,70947,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,0.999539187,0.999539187,0.999539187,0.999519462,0.999519462,0.999519462
1390,70951.5,70948,70955,0.955223881,0.955223881,0.955223881,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.999822814,0.999822814,0.999822814,1,1,1
1391,70959.5,70956,70963,1,1,1,0.896551724,0.896551724,0.896551724,0,0,0,1,1,1,0.945454545,0.945454545,0.945454545,0,0,0,0.999788539,0.999788539,0.999788539,0.998757764,0.998757764,0.998757764
1392,70967.5,70964,70971,0.888888889,0.888888889,0.888888889,1,1,1,0,0,0,0.8,0.8,0.8,1,1,1,0,0,0,0.999729236,0.999729236,0.999729236,0.99594046,0.99594046,0.99594046
1393,70975.5,70972,70979,0.927536232,0.927536232,0.927536232,1,1,1,0,0,0,0.955223881,0.955223881,0.955223881,0.96969697,0.96969697,0.96969697,0,0,0,0.999572905,0.999572905,0.999572905,1,1,1
1394,70983.5,70980,70987,0.984615385,0.984615385,0.984615385,0.888888889,0.888888889,0.888888889,0,0,0,0.984615385,0.984615385,0.984615385,0.876712329,0.876712329,0.876712329,0,0,0,0.998931578,0.998931578,0.998931578,0.999330805,0.999330805,0.999330805
1395,70991.5,70988,70995,1,1,1,0.277777778,0.277777778,0.277777778,0,0,0,1,1,1,0.347826087,0.347826087,0.347826087,0,0,0,0.999331054,0.999331054,0.999331054,0.990802525,0.990802525,0.990802525
1396,70999.5,70996,71003,0.545454545,0.545454545,0.545454545,0.965517241,0.965517241,0.965517241,0,0,0,0.428571429,0.428571429,0.428571429,1,1,1,0,0,0,0.99962343,0.99962343,0.99962343,0.993309002,0.993309002,0.993309002
