"validation_step","sso01-adamw-lr2e-5-base-2fg7kdwu - _step","sso01-adamw-lr2e-5-base-2fg7kdwu - _step__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - _step__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii__MAX"
"2202","97393.25","97391","97395","0.7786259541984732","0.7786259541984732","0.7786259541984732","0.8064516129032258","0.8064516129032258","0.8064516129032258","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.9142857142857143","0.9142857142857143","0.9142857142857143"
"2203","97401.25","97399","97403","0.6299212598425197","0.6299212598425197","0.6299212598425197","0.6349206349206349","0.6349206349206349","0.6349206349206349","0.888888888888889","0.888888888888889","0.888888888888889","0.8648648648648648","0.8648648648648648","0.8648648648648648"
"2204","97409.25","97407","97411","0.5079365079365079","0.5079365079365079","0.5079365079365079","0.5","0.5","0.5","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.23529411764705882","0.23529411764705882","0.23529411764705882"
"2205","97417.25","97415","97419","0.3373493975903615","0.3373493975903615","0.3373493975903615","0.3076923076923077","0.3076923076923077","0.3076923076923077","0.4615384615384615","0.4615384615384615","0.4615384615384615","0.45000000000000007","0.45000000000000007","0.45000000000000007"
"2206","97425.25","97423","97427","0","0","0","0","0","0","0.888888888888889","0.888888888888889","0.888888888888889","0.8533333333333333","0.8533333333333333","0.8533333333333333"
"2207","97433.25","97431","97435","0.3","0.3","0.3","0.16","0.16","0.16","1","1","1","0.9411764705882353","0.9411764705882353","0.9411764705882353"
"2208","97441.25","97439","97443","0.6881720430107526","0.6881720430107526","0.6881720430107526","0.6153846153846153","0.6153846153846153","0.6153846153846153","0.9302325581395349","0.9302325581395349","0.9302325581395349","0.888888888888889","0.888888888888889","0.888888888888889"
"2209","97449.25","97447","97451","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.5","0.5","0.5","0","0","0","0","0","0"
"2210","97457.25","97455","97459","0.653061224489796","0.653061224489796","0.653061224489796","0.47761194029850745","0.47761194029850745","0.47761194029850745","0","0","0","0","0","0"
"2211","97465.25","97463","97467","0.7346938775510204","0.7346938775510204","0.7346938775510204","0.7346938775510204","0.7346938775510204","0.7346938775510204","0.6551724137931034","0.6551724137931034","0.6551724137931034","0.6909090909090909","0.6909090909090909","0.6909090909090909"
"2212","97473.25","97471","97475","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.6736842105263158","0.6736842105263158","0.6736842105263158","0.6956521739130436","0.6956521739130436","0.6956521739130436","0.761904761904762","0.761904761904762","0.761904761904762"
"2213","97481.25","97479","97483","0.435374149659864","0.435374149659864","0.435374149659864","0.547008547008547","0.547008547008547","0.547008547008547","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.927536231884058","0.927536231884058","0.927536231884058"
"2214","97489.25","97487","97491","0.7162162162162162","0.7162162162162162","0.7162162162162162","0.7647058823529412","0.7647058823529412","0.7647058823529412","1","1","1","1","1","1"
"2215","97497.25","97495","97499","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.8235294117647058","0.8235294117647058","0.8235294117647058","0.5652173913043478","0.5652173913043478","0.5652173913043478","0.5652173913043478","0.5652173913043478","0.5652173913043478"
"2216","117451.25","117449","117453","0","0","0","0","0","0","0.547008547008547","0.547008547008547","0.547008547008547","0.5161290322580645","0.5161290322580645","0.5161290322580645"
"2217","117459.25","117457","117461","0","0","0","0","0","0","1","1","1","1","1","1"
"2218","117467.25","117465","117469","0.9259259259259259","0.9259259259259259","0.9259259259259259","0.8474576271186441","0.8474576271186441","0.8474576271186441","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.8421052631578948","0.8421052631578948","0.8421052631578948"
"2219","117475.25","117473","117477","0.888888888888889","0.888888888888889","0.888888888888889","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.955223880597015","0.955223880597015","0.955223880597015","0.955223880597015","0.955223880597015","0.955223880597015"
"2220","117483.25","117481","117485","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.810126582278481","0.810126582278481","0.810126582278481","0.8767123287671234","0.8767123287671234","0.8767123287671234"
"2221","117491.25","117489","117493","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.717948717948718","0.717948717948718","0.717948717948718","0.5373134328358209","0.5373134328358209","0.5373134328358209","0.631578947368421","0.631578947368421","0.631578947368421"
"2222","117499.25","117497","117501","0.4444444444444445","0.4444444444444445","0.4444444444444445","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.7671232876712328","0.7671232876712328","0.7671232876712328","0.9032258064516129","0.9032258064516129","0.9032258064516129"
"2223","117507.25","117505","117509","0.4025157232704403","0.4025157232704403","0.4025157232704403","0.44755244755244755","0.44755244755244755","0.44755244755244755","0.955223880597015","0.955223880597015","0.955223880597015","1","1","1"
"2224","117515.25","117513","117517","0.33613445378151263","0.33613445378151263","0.33613445378151263","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.810126582278481","0.810126582278481","0.810126582278481","0.8767123287671234","0.8767123287671234","0.8767123287671234"
"2225","117523.25","117521","117525","0.7419354838709677","0.7419354838709677","0.7419354838709677","0.7796610169491525","0.7796610169491525","0.7796610169491525","0.6956521739130436","0.6956521739130436","0.6956521739130436","0.782608695652174","0.782608695652174","0.782608695652174"
"2226","117531.25","117529","117533","0.888888888888889","0.888888888888889","0.888888888888889","0.927536231884058","0.927536231884058","0.927536231884058","0.684931506849315","0.684931506849315","0.684931506849315","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"2227","117539.25","117537","117541","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.888888888888889","0.888888888888889","0.888888888888889","0.6597938144329897","0.6597938144329897","0.6597938144329897","0.653061224489796","0.653061224489796","0.653061224489796"
"2228","117547.25","117545","117549","0.2745098039215686","0.2745098039215686","0.2745098039215686","0.3111111111111111","0.3111111111111111","0.3111111111111111","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"2229","117555.25","117553","117557","0.9090909090909091","0.9090909090909091","0.9090909090909091","0.8928571428571428","0.8928571428571428","0.8928571428571428","0.37837837837837834","0.37837837837837834","0.37837837837837834","0.43750000000000006","0.43750000000000006","0.43750000000000006"
"2230","117563.25","117561","117565","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.3958333333333333","0.3958333333333333","0.3958333333333333","0.4175824175824176","0.4175824175824176","0.4175824175824176"
"2231","117571.25","117569","117573","0.927536231884058","0.927536231884058","0.927536231884058","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.5","0.5","0.5","0.5161290322580645","0.5161290322580645","0.5161290322580645"
"2232","117579.25","117577","117581","0.7234042553191489","0.7234042553191489","0.7234042553191489","0.7234042553191489","0.7234042553191489","0.7234042553191489","0.653061224489796","0.653061224489796","0.653061224489796","0.6464646464646464","0.6464646464646464","0.6464646464646464"
"2233","117587.25","117585","117589","0.5","0.5","0.5","0.5581395348837209","0.5581395348837209","0.5581395348837209","0.6451612903225806","0.6451612903225806","0.6451612903225806","0.5970149253731344","0.5970149253731344","0.5970149253731344"
"2234","117595.25","117593","117597","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.8533333333333333","0.8533333333333333","0.8533333333333333","0","0","0","0","0","0"
"2235","117603.25","117601","117605","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.8648648648648648","0.8648648648648648","0.8648648648648648","0","0","0","0","0","0"
"2236","117611.25","117609","117613","0.6799999999999999","0.6799999999999999","0.6799999999999999","0.85","0.85","0.85","0.4225352112676056","0.4225352112676056","0.4225352112676056","0.44776119402985076","0.44776119402985076","0.44776119402985076"
"2237","117619.25","117617","117621","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.5294117647058824"
"2238","117627.25","117625","117629","0.955223880597015","0.955223880597015","0.955223880597015","1","1","1","0","0","0","0","0","0"
"2239","117635.25","117633","117637","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.9014084507042254","0.9014084507042254","0.9014084507042254","0","0","0","0","0","0"
"2240","117643.25","117641","117645","0.7936507936507937","0.7936507936507937","0.7936507936507937","0.9090909090909091","0.9090909090909091","0.9090909090909091","0.25","0.25","0.25","0.24137931034482762","0.24137931034482762","0.24137931034482762"
"2241","117651.25","117649","117653","0","0","0","0","0","0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.4324324324324324","0.4324324324324324","0.4324324324324324"
"2242","117659.25","117657","117661","0","0","0","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0.6808510638297872","0.6808510638297872","0.6808510638297872"
"2243","117667.25","117665","117669","0.37037037037037035","0.37037037037037035","0.37037037037037035","0.5","0.5","0.5","0.6352941176470588","0.6352941176470588","0.6352941176470588","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"2244","117675.25","117673","117677","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.8205128205128205","0","0","0","0","0","0"
"2245","117683.25","117681","117685","0.927536231884058","0.927536231884058","0.927536231884058","0.8533333333333333","0.8533333333333333","0.8533333333333333","0.5245901639344263","0.5245901639344263","0.5245901639344263","0.463768115942029","0.463768115942029","0.463768115942029"
"2246","117691.25","117689","117693","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.888888888888889","0.888888888888889","0.888888888888889","0.735632183908046","0.735632183908046","0.735632183908046","0.5161290322580645","0.5161290322580645","0.5161290322580645"
"2247","117699.25","117697","117701","0.7169811320754718","0.7169811320754718","0.7169811320754718","0.7916666666666666","0.7916666666666666","0.7916666666666666","0.955223880597015","0.955223880597015","0.955223880597015","0.6336633663366337","0.6336633663366337","0.6336633663366337"
"2248","117707.25","117705","117709","0.5641025641025641","0.5641025641025641","0.5641025641025641","0.5365853658536585","0.5365853658536585","0.5365853658536585","0.6774193548387097","0.6774193548387097","0.6774193548387097","0.5454545454545454","0.5454545454545454","0.5454545454545454"
"2249","117715.25","117713","117717","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.5517241379310345","0.5517241379310345","0.5517241379310345","0.4","0.4","0.4"
"2250","117723.25","117721","117725","0.5663716814159292","0.5663716814159292","0.5663716814159292","0.6274509803921569","0.6274509803921569","0.6274509803921569","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.6336633663366337","0.6336633663366337","0.6336633663366337"
"2251","117731.25","117729","117733","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.9846153846153847","0.9846153846153847","0.9846153846153847","1","1","1","0.9411764705882353","0.9411764705882353","0.9411764705882353"
"2252","117739.25","117737","117741","0.125","0.125","0.125","0.1111111111111111","0.1111111111111111","0.1111111111111111","1","1","1","0.9142857142857143","0.9142857142857143","0.9142857142857143"
"2253","117747.25","117745","117749","0.607843137254902","0.607843137254902","0.607843137254902","0.6262626262626263","0.6262626262626263","0.6262626262626263","0.9189189189189189","0.9189189189189189","0.9189189189189189","0.6923076923076924","0.6923076923076924","0.6923076923076924"
"2254","117755.25","117753","117757","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.6336633663366337","0.6336633663366337","0.6336633663366337","0.5981308411214953","0.5981308411214953","0.5981308411214953"
"2255","117763.25","117761","117765","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.888888888888889","0.888888888888889","0.888888888888889"
"2256","117771.25","117769","117773","0.4788732394366197","0.4788732394366197","0.4788732394366197","0.5074626865671642","0.5074626865671642","0.5074626865671642","0.85","0.85","0.85","0.8095238095238095","0.8095238095238095","0.8095238095238095"
"2257","117779.25","117777","117781","0.5565217391304349","0.5565217391304349","0.5565217391304349","0.6153846153846153","0.6153846153846153","0.6153846153846153","0.8571428571428571","0.8571428571428571","0.8571428571428571","0.72","0.72","0.72"
"2258","117787.25","117785","117789","0.5818181818181819","0.5818181818181819","0.5818181818181819","0.6336633663366337","0.6336633663366337","0.6336633663366337","1","1","1","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"2259","117795.25","117793","117797","0.3888888888888889","0.3888888888888889","0.3888888888888889","0.5185185185185185","0.5185185185185185","0.5185185185185185","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"2260","117803.25","117801","117805","0.3958333333333333","0.3958333333333333","0.3958333333333333","0.4799999999999999","0.4799999999999999","0.4799999999999999","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.8108108108108109","0.8108108108108109","0.8108108108108109"
"2261","117811.25","117809","117813","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.927536231884058","0.927536231884058","0.927536231884058"
"2262","117819.25","117817","117821","0.927536231884058","0.927536231884058","0.927536231884058","1","1","1","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9142857142857143","0.9142857142857143","0.9142857142857143"
"2263","117827.25","117825","117829","0.6440677966101694","0.6440677966101694","0.6440677966101694","0.6440677966101694","0.6440677966101694","0.6440677966101694","0.9795918367346939","0.9795918367346939","0.9795918367346939","0.7868852459016393","0.7868852459016393","0.7868852459016393"
"2264","117835.25","117833","117837","0.5161290322580645","0.5161290322580645","0.5161290322580645","0.5333333333333333","0.5333333333333333","0.5333333333333333","0.9777777777777777","0.9777777777777777","0.9777777777777777","0.9777777777777777","0.9777777777777777","0.9777777777777777"
"2265","117843.25","117841","117845","0.6597938144329897","0.6597938144329897","0.6597938144329897","0.5765765765765766","0.5765765765765766","0.5765765765765766","0.5714285714285715","0.5714285714285715","0.5714285714285715","0.5203252032520326","0.5203252032520326","0.5203252032520326"
"2266","117851.25","117849","117853","0.676056338028169","0.676056338028169","0.676056338028169","0.6956521739130435","0.6956521739130435","0.6956521739130435","0.49612403100775193","0.49612403100775193","0.49612403100775193","0.47058823529411764","0.47058823529411764","0.47058823529411764"
"2267","117859.25","117857","117861","0.35772357723577236","0.35772357723577236","0.35772357723577236","0.3826086956521739","0.3826086956521739","0.3826086956521739","0.28169014084507044","0.28169014084507044","0.28169014084507044","0.22988505747126434","0.22988505747126434","0.22988505747126434"
"2268","117867.25","117865","117869","0.48120300751879697","0.48120300751879697","0.48120300751879697","0.5517241379310345","0.5517241379310345","0.5517241379310345","0.45045045045045046","0.45045045045045046","0.45045045045045046","0.462962962962963","0.462962962962963","0.462962962962963"
"2269","117875.25","117873","117877","0.463768115942029","0.463768115942029","0.463768115942029","0.5378151260504201","0.5378151260504201","0.5378151260504201","0.463768115942029","0.463768115942029","0.463768115942029","0.48120300751879697","0.48120300751879697","0.48120300751879697"
"2270","117883.25","117881","117885","0.7000000000000001","0.7000000000000001","0.7000000000000001","0.7777777777777778","0.7777777777777778","0.7777777777777778","0.48484848484848486","0.48484848484848486","0.48484848484848486","0.5289256198347108","0.5289256198347108","0.5289256198347108"
"2271","117891.25","117889","117893","0.4736842105263158","0.4736842105263158","0.4736842105263158","0.5625","0.5625","0.5625","0.4230769230769231","0.4230769230769231","0.4230769230769231","0.5227272727272727","0.5227272727272727","0.5227272727272727"
"2272","117899.25","117897","117901","0.735632183908046","0.735632183908046","0.735632183908046","0.8533333333333333","0.8533333333333333","0.8533333333333333","0.923076923076923","0.923076923076923","0.923076923076923","0.888888888888889","0.888888888888889","0.888888888888889"
"2273","117907.25","117905","117909","0.810126582278481","0.810126582278481","0.810126582278481","0.888888888888889","0.888888888888889","0.888888888888889","1","1","1","0.7901234567901235","0.7901234567901235","0.7901234567901235"
"2274","117915.25","117913","117917","0.9846153846153847","0.9846153846153847","0.9846153846153847","1","1","1","1","1","1","0.761904761904762","0.761904761904762","0.761904761904762"
"2275","117923.25","117921","117925","0.4117647058823529","0.4117647058823529","0.4117647058823529","0.4615384615384615","0.4615384615384615","0.4615384615384615","0.9818181818181818","0.9818181818181818","0.9818181818181818","0.8181818181818181","0.8181818181818181","0.8181818181818181"
"2276","117931.25","117929","117933","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.888888888888889","0.888888888888889","0.888888888888889","0.37837837837837834","0.37837837837837834","0.37837837837837834","0.4827586206896552","0.4827586206896552","0.4827586206896552"
"2277","117939.25","117937","117941","0.6956521739130436","0.6956521739130436","0.6956521739130436","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.8","0.8","0.8"
"2278","117947.25","117945","117949","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.955223880597015","0.955223880597015","0.955223880597015"
"2279","117955.25","117953","117957","0.4878048780487805","0.4878048780487805","0.4878048780487805","0.6451612903225806","0.6451612903225806","0.6451612903225806","0.6857142857142856","0.6857142857142856","0.6857142857142856","0.6756756756756758","0.6756756756756758","0.6756756756756758"
"2280","117963.25","117961","117965","0.8533333333333333","0.8533333333333333","0.8533333333333333","0.888888888888889","0.888888888888889","0.888888888888889","0","0","0","0","0","0"
"2281","117971.25","117969","117973","0.5663716814159292","0.5663716814159292","0.5663716814159292","0.5818181818181819","0.5818181818181819","0.5818181818181819","0","0","0","0","0","0"
"2282","117979.25","117977","117981","0.6216216216216216","0.6216216216216216","0.6216216216216216","0.575","0.575","0.575","0","0","0","0","0","0"
"2283","117987.25","117985","117989","0.8571428571428571","0.8571428571428571","0.8571428571428571","0.6593406593406593","0.6593406593406593","0.6593406593406593","0.23529411764705882","0.23529411764705882","0.23529411764705882","0.23999999999999996","0.23999999999999996","0.23999999999999996"
"2284","117995.25","117993","117997","0.5882352941176471","0.5882352941176471","0.5882352941176471","0.48543689320388356","0.48543689320388356","0.48543689320388356","0.5423728813559322","0.5423728813559322","0.5423728813559322","0.5871559633027522","0.5871559633027522","0.5871559633027522"
"2285","118003.25","118001","118005","0.5981308411214953","0.5981308411214953","0.5981308411214953","0.5541125541125542","0.5541125541125542","0.5541125541125542","0.5181347150259068","0.5181347150259068","0.5181347150259068","0.5524861878453039","0.5524861878453039","0.5524861878453039"
"2286","118011.25","118009","118013","0.5734265734265734","0.5734265734265734","0.5734265734265734","0.5694444444444444","0.5694444444444444","0.5694444444444444","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.6037735849056604","0.6037735849056604","0.6037735849056604"
"2287","118019.25","118017","118021","0.5789473684210525","0.5789473684210525","0.5789473684210525","0.547008547008547","0.547008547008547","0.547008547008547","0.4964539007092198","0.4964539007092198","0.4964539007092198","0.4093567251461988","0.4093567251461988","0.4093567251461988"
"2288","118027.25","118025","118029","0.5333333333333333","0.5333333333333333","0.5333333333333333","0.5333333333333333","0.5333333333333333","0.5333333333333333","0.6037735849056604","0.6037735849056604","0.6037735849056604","0.463768115942029","0.463768115942029","0.463768115942029"
"2289","118035.25","118033","118037","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.5161290322580645","0.5161290322580645","0.5161290322580645"
"2290","118043.25","118041","118045","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.41830065359477125","0.41830065359477125","0.41830065359477125"
"2291","118051.25","118049","118053","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.5263157894736842","0.5263157894736842","0.5263157894736842","0.6956521739130436","0.6956521739130436","0.6956521739130436","0.5079365079365079","0.5079365079365079","0.5079365079365079"
"2292","118059.25","118057","118061","0.6818181818181819","0.6818181818181819","0.6818181818181819","0.6593406593406593","0.6593406593406593","0.6593406593406593","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.5806451612903226","0.5806451612903226","0.5806451612903226"
"2293","118067.25","118065","118069","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.6736842105263158","0.6736842105263158","0.6736842105263158","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"2294","118075.25","118073","118077","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.888888888888889","0.888888888888889","0.888888888888889","0.735632183908046","0.735632183908046","0.735632183908046","0.6597938144329897","0.6597938144329897","0.6597938144329897"
"2295","118083.25","118081","118085","0.8","0.8","0.8","0.8148148148148148","0.8148148148148148","0.8148148148148148","0.8695652173913044","0.8695652173913044","0.8695652173913044","0.7017543859649124","0.7017543859649124","0.7017543859649124"
"2296","118091.25","118089","118093","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0","0","0"
"2297","118099.25","118097","118101","0.5","0.5","0.5","0.5245901639344263","0.5245901639344263","0.5245901639344263","0","0","0","0","0","0"
"2298","118107.25","118105","118109","0.6136363636363636","0.6136363636363636","0.6136363636363636","0.5869565217391305","0.5869565217391305","0.5869565217391305","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.33333333333333337","0.33333333333333337","0.33333333333333337"
"2299","118115.25","118113","118117","0","0","0","0","0","0","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.927536231884058","0.927536231884058","0.927536231884058"
"2300","118123.25","118121","118125","0","0","0","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"2301","118131.25","118129","118133","0.6567164179104478","0.6567164179104478","0.6567164179104478","0.7719298245614035","0.7719298245614035","0.7719298245614035","0.4878048780487805","0.4878048780487805","0.4878048780487805","0.4651162790697675","0.4651162790697675","0.4651162790697675"
"2302","118139.25","118137","118141","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.7441860465116279","0.7441860465116279","0.7441860465116279","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.39285714285714285"
"2303","118147.25","118145","118149","0.6095238095238095","0.6095238095238095","0.6095238095238095","0.6881720430107526","0.6881720430107526","0.6881720430107526","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6153846153846153","0.6153846153846153","0.6153846153846153"
"2304","118155.25","118153","118157","0.5945945945945945","0.5945945945945945","0.5945945945945945","0.6470588235294117","0.6470588235294117","0.6470588235294117","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.7804878048780487","0.7804878048780487","0.7804878048780487"
"2305","118163.25","118161","118165","0","0","0","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9696969696969697"
"2306","118171.25","118169","118173","0.9354838709677419","0.9354838709677419","0.9354838709677419","0.9666666666666666","0.9666666666666666","0.9666666666666666","0.7058823529411764","0.7058823529411764","0.7058823529411764","0.6923076923076924","0.6923076923076924","0.6923076923076924"
"2307","118179.25","118177","118181","0.9846153846153847","0.9846153846153847","0.9846153846153847","1","1","1","1","1","1","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"2308","118187.25","118185","118189","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.8767123287671234","0.8767123287671234","0.8767123287671234","1","1","1","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"2309","118195.25","118193","118197","0.9047619047619047","0.9047619047619047","0.9047619047619047","0.9500000000000001","0.9500000000000001","0.9500000000000001","0.8518518518518519","0.8518518518518519","0.8518518518518519","0.888888888888889","0.888888888888889","0.888888888888889"
"2310","118203.25","118201","118205","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9333333333333333","0.9333333333333333","0.9333333333333333","0.6829268292682926","0.6829268292682926","0.6829268292682926"
"2311","118211.25","118209","118213","0.888888888888889","0.888888888888889","0.888888888888889","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.6597938144329897","0.6597938144329897","0.6597938144329897"
"2312","118219.25","118217","118221","0.9206349206349206","0.9206349206349206","0.9206349206349206","0.983050847457627","0.983050847457627","0.983050847457627","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058"
"2313","118227.25","118225","118229","0.6046511627906976","0.6046511627906976","0.6046511627906976","0.65","0.65","0.65","0.6229508196721312","0.6229508196721312","0.6229508196721312","0.6229508196721312","0.6229508196721312","0.6229508196721312"
"2314","118235.25","118233","118237","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.8311688311688311","0.8311688311688311","0.8311688311688311","0.9090909090909091","0.9090909090909091","0.9090909090909091","0.8823529411764706","0.8823529411764706","0.8823529411764706"
"2315","118243.25","118241","118245","0.6095238095238095","0.6095238095238095","0.6095238095238095","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.927536231884058","0.927536231884058","0.927536231884058"
"2316","118251.25","118249","118253","0.6282051282051282","0.6282051282051282","0.6282051282051282","0.6901408450704225","0.6901408450704225","0.6901408450704225","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.5663716814159292","0.5663716814159292","0.5663716814159292"
"2317","118259.25","118257","118261","0.6219512195121951","0.6219512195121951","0.6219512195121951","0.796875","0.796875","0.796875","0.9111111111111111","0.9111111111111111","0.9111111111111111","0.8631578947368421","0.8631578947368421","0.8631578947368421"
"2318","118267.25","118265","118269","0.735632183908046","0.735632183908046","0.735632183908046","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.8648648648648648","0.8648648648648648","0.8648648648648648"
"2319","118275.25","118273","118277","0.37837837837837834","0.37837837837837834","0.37837837837837834","0.5714285714285715","0.5714285714285715","0.5714285714285715","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.9411764705882353","0.9411764705882353","0.9411764705882353"
"2320","118283.25","118281","118285","0.7368421052631579","0.7368421052631579","0.7368421052631579","0.8695652173913044","0.8695652173913044","0.8695652173913044","0.5789473684210525","0.5789473684210525","0.5789473684210525","0.6111111111111112","0.6111111111111112","0.6111111111111112"
"2321","118291.25","118289","118293","0.8","0.8","0.8","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.6153846153846153","0.6153846153846153","0.6153846153846153"
"2322","118299.25","118297","118301","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7121212121212122","0.7121212121212122","0.7121212121212122","1","1","1","0.9846153846153847","0.9846153846153847","0.9846153846153847"
